logFC	logCPM	LR	PValue	FDR	Geneid	Chr	Start	End
-3.00849018934635	5.30201883334243	94.1175174275209	2.97336209508252e-22	2.36802428503693e-19	cfue_erythroblast_merged_17783	chr13	94328121	94328384
-3.64777152062527	4.64355930060393	94.0642990138236	3.054389164411e-22	2.36802428503693e-19	cfue_erythroblast_merged_9195	chr11	62095709	62095866
5.10937618591644	3.07713899738516	93.2536541740293	4.60039366451861e-22	3.44363260928862e-19	cfue_erythroblast_merged_20728	chr14	121929302	121929453
-4.08759422066948	4.47217571574431	91.796896588528	9.60449677881065e-22	6.94981386914739e-19	cfue_erythroblast_merged_49579	chr5	143518196	143518372
-2.43024508359127	6.47723047484599	90.9268655503258	1.49081711802142e-21	1.04395670961319e-18	cfue_erythroblast_merged_37384	chr2	164748279	164748485
-3.07596518416758	5.09039620570503	89.8170441146833	2.61234041482973e-21	1.77214642891012e-18	cfue_erythroblast_merged_46875	chr5	67310098	67310217
-2.38554523649655	6.57145800585848	89.6609012589422	2.82686847269287e-21	1.85956547894596e-18	cfue_erythroblast_merged_30076	chr18	68227586	68227765
-3.27735620131905	4.85639779186801	88.6397386810495	4.73677382298256e-21	3.02429076909722e-18	cfue_erythroblast_merged_19297	chr14	47594529	47594736
-5.00556966661707	3.8114020553711	86.8026522584926	1.1990861829082e-20	7.43707510244893e-18	cfue_erythroblast_merged_2499	chr1	154433673	154433823
-3.00375349642743	5.06105454667413	86.4360218953882	1.44331854303449e-20	8.70321081449798e-18	cfue_erythroblast_merged_9223	chr11	62549743	62549936
-2.81879153785024	5.30184094812541	85.645942507763	2.15216653226715e-20	1.26268192114744e-17	cfue_erythroblast_merged_50662	chr6	39416839	39416941
-2.54452969456986	5.74165652306926	83.6202604066523	5.99554461088263e-20	3.42503374771158e-17	cfue_erythroblast_merged_20281	chr14	75180564	75180726
-3.02100901571756	4.94158203422618	83.0870193100673	7.85196124848028e-20	4.37052243030795e-17	cfue_erythroblast_merged_56618	chr7	106215947	106216190
-2.16260245231759	7.16455288124541	81.7529528731894	1.54206017487486e-19	8.36876056904588e-17	cfue_erythroblast_merged_36832	chr2	152817569	152818185
-3.49300503306754	4.49420630327425	81.5020355097994	1.7508115233975e-19	9.26990647558854e-17	cfue_erythroblast_merged_51151	chr6	67050145	67050362
4.42056740132122	3.10694761295021	81.0898986136741	2.15679606398696e-19	1.11475545135783e-16	cfue_erythroblast_merged_16916	chr13	51777049	51777324
-2.69483394850442	5.3213821255822	80.665317276378	2.67373963388378e-19	1.33718661363675e-16	cfue_erythroblast_merged_12603	chr11	116580028	116580500
-2.46681446122878	5.81366286427367	80.6384455892693	2.71034692279422e-19	1.33718661363675e-16	cfue_erythroblast_merged_48816	chr5	129978694	129978857
-2.50677357855154	5.63920130467025	79.4281837965127	5.0007632042431e-19	2.41236816972687e-16	cfue_erythroblast_merged_28212	chr17	71204318	71204743
-4.83340172922481	3.8656947439768	78.7752700065314	6.95928128821821e-19	3.28417561314437e-16	cfue_erythroblast_merged_16538	chr13	34861323	34861435
-3.76183080662466	4.07524678220577	77.9702628189267	1.04603529003516e-18	4.8313476757624e-16	cfue_erythroblast_merged_3682	chr1	189767227	189767616
-3.31319521157424	4.51268585392894	77.5541929415889	1.29130399853209e-18	5.83992233336139e-16	cfue_erythroblast_merged_38922	chr3	84450841	84450965
-2.25134514467944	6.29968586260854	77.3349130758254	1.44292717835929e-18	6.39246187506602e-16	cfue_erythroblast_merged_36434	chr2	131496597	131496741
-2.25432391974096	6.22379730872531	76.6827021249356	2.00754084726634e-18	8.71593934249156e-16	cfue_erythroblast_merged_15704	chr12	116269533	116269792
-2.66906455311562	5.13347290296242	74.9106859532808	4.92497158848038e-18	2.09351596234611e-15	cfue_erythroblast_merged_56613	chr7	105954566	105954821
-2.06399789556168	7.13939807367239	74.8749722823468	5.01487147788823e-18	2.09351596234611e-15	cfue_erythroblast_merged_51572	chr6	85453000	85453279
-2.56217086017815	5.31470471564069	74.4196204095918	6.31581644617892e-18	2.58686308327645e-15	cfue_erythroblast_merged_51104	chr6	60851794	60851985
-2.18356508283927	6.30539162021092	73.6511106444406	9.32193787991133e-18	3.74741902772436e-15	cfue_erythroblast_merged_44012	chr4	132198317	132198823
-2.55512757151676	5.28308548370205	73.2973902420894	1.11515263628237e-17	4.37972286159298e-15	cfue_erythroblast_merged_20193	chr14	70707885	70708278
-2.35089297377006	5.73447692540182	73.2715737011846	1.12983453219646e-17	4.37972286159298e-15	cfue_erythroblast_merged_13106	chr12	3283927	3284118
-3.23490183483412	4.48231977814109	73.1935293280507	1.17540478025438e-17	4.47643631048456e-15	cfue_erythroblast_merged_62984	chr9	64035968	64036134
-2.62341582160547	5.1550610630207	73.0828031099498	1.24323051496334e-17	4.65311172738347e-15	cfue_erythroblast_merged_30407	chr18	82522508	82522666
-2.45510550027764	5.45425808221168	72.7198846992656	1.49420984803592e-17	5.49767921714642e-15	cfue_erythroblast_merged_30197	chr18	75021963	75022104
-2.25441288657723	5.97198351648176	72.403002286769	1.75446835579116e-17	6.2687827439261e-15	cfue_erythroblast_merged_1658	chr1	125389717	125390609
-2.12246490376469	6.50035554716696	72.3694234347504	1.7845766964825e-17	6.2687827439261e-15	cfue_erythroblast_merged_11125	chr11	95826413	95826582
-2.45617705078768	5.41826898417818	72.3629715029542	1.79042072104025e-17	6.2687827439261e-15	cfue_erythroblast_merged_8603	chr11	53294524	53294753
2.91581633127725	4.40910701256141	72.0532779430323	2.09464944284839e-17	7.13643202165294e-15	cfue_erythroblast_merged_3277	chr1	178317434	178317510
-2.81798179580899	4.80077630094203	72.0445087694785	2.10397848436423e-17	7.13643202165294e-15	cfue_erythroblast_merged_23466	chr15	102721159	102721281
-2.57542770980179	5.18596217161843	71.7657482923621	2.42322232227807e-17	8.09281694954036e-15	cfue_erythroblast_merged_15503	chr12	111535317	111535633
4.2069767884602	3.14016725039138	71.3334696296525	3.01674756200618e-17	9.9223569812167e-15	cfue_erythroblast_merged_50971	chr6	55342546	55342653
-2.22753097402386	5.98533861953792	71.2330890782995	3.17419850217185e-17	1.02844031470368e-14	cfue_erythroblast_merged_27134	chr17	35257477	35257660
-2.41771134472649	5.45624141566248	70.7751437566244	4.00349442058529e-17	1.2780567188539e-14	cfue_erythroblast_merged_59205	chr8	70272953	70273236
-2.83295122528857	4.74750251979822	70.3255430924769	5.02823882206801e-17	1.58192765723844e-14	cfue_erythroblast_merged_51135	chr6	66987700	66987936
-1.90582823790253	8.05914801678144	70.0494215741145	5.78370886087265e-17	1.79361074216891e-14	cfue_erythroblast_merged_51017	chr6	56905027	56905339
-2.55395315307161	5.1164463838092	69.5850234983163	7.31905282116662e-17	2.23777462875894e-14	cfue_erythroblast_merged_27829	chr17	50513545	50513654
-2.792403816644	4.73639638060917	69.2108281462908	8.84809332712168e-17	2.66770013812719e-14	cfue_erythroblast_merged_19714	chr14	55885577	55885733
-2.05128465281302	6.54454626567695	68.5519416444849	1.23579341194698e-16	3.67487717623906e-14	cfue_erythroblast_merged_54393	chr7	27454514	27455001
-2.7114926853234	4.85042136438498	68.4016581752897	1.33365372419455e-16	3.91229122227233e-14	cfue_erythroblast_merged_63923	chr9	96219349	96219532
-2.18081921241346	5.94142182355683	68.2453905647423	1.44364110712737e-16	4.17847482046947e-14	cfue_erythroblast_merged_2749	chr1	161750683	161751011
-2.25476417996924	5.70910748985657	67.8919306474084	1.7270652189886e-16	4.93304365444796e-14	cfue_erythroblast_merged_4515	chr10	41241660	41241872
-2.27272829631614	5.65899828459338	67.831840057373	1.78050925289089e-16	5.01964868334486e-14	cfue_erythroblast_merged_39852	chr3	100440121	100440250
3.67089419310018	3.49289505266174	66.8280499834808	2.96252598309244e-16	8.20815806210695e-14	cfue_erythroblast_merged_61591	chr9	6182483	6182556
-2.56571226253388	4.96704170350679	66.8117507603079	2.98712219875829e-16	8.20815806210695e-14	cfue_erythroblast_merged_17932	chr13	98896527	98897061
3.96373127623158	3.09285211415882	66.2604946503869	3.9509852664125e-16	1.07209985204103e-13	cfue_erythroblast_merged_7619	chr11	8968210	8968326
-2.7642857127927	4.65120943103899	66.1011834872302	4.28358499536204e-16	1.14800077875703e-13	cfue_erythroblast_merged_13868	chr12	51866377	51866657
-2.31083930743652	5.4129990648943	65.4665798264203	5.91078672948934e-16	1.56124007203504e-13	cfue_erythroblast_merged_12609	chr11	116581389	116581827
-2.21287644204606	5.68886414275813	65.4471458090238	5.96936272244834e-16	1.56124007203504e-13	cfue_erythroblast_merged_42252	chr4	59524981	59525165
-2.36936888969051	5.25309235543619	64.7277104364133	8.59969314812259e-16	2.22240641499339e-13	cfue_erythroblast_merged_17779	chr13	94263960	94264229
-2.18590786886086	5.71003679339953	64.4772981590278	9.76510133353784e-16	2.49389199704046e-13	cfue_erythroblast_merged_38930	chr3	84461840	84461995
-2.24136915935498	5.54224325808053	64.1210032145612	1.17007491890301e-15	2.95348678366821e-13	cfue_erythroblast_merged_49459	chr5	142521556	142521760
-2.50000672181975	4.94834603078656	63.8759449246177	1.32505750910452e-15	3.306246943407e-13	cfue_erythroblast_merged_616	chr1	55041819	55042013
-2.39772970628014	5.05937755022095	61.7162739459184	3.96688146295295e-15	9.78557531792986e-13	cfue_erythroblast_merged_6341	chr10	91060905	91061128
-2.39672450097656	5.04363185577215	61.6680426570669	4.06524924081461e-15	9.89080591024541e-13	cfue_erythroblast_merged_6837	chr10	117916342	117916590
2.5933967758654	4.51955217943454	61.6509627368444	4.10066580026758e-15	9.89080591024541e-13	cfue_erythroblast_merged_51871	chr6	88782958	88783442
-2.05555911511165	5.95090125879853	61.5534386212276	4.30888487656404e-15	1.02788211978519e-12	cfue_erythroblast_merged_62482	chr9	50533554	50533747
-2.14156958379503	5.64818621994381	61.3600907315952	4.75348800135586e-15	1.12161649492862e-12	cfue_erythroblast_merged_45350	chr4	152010325	152010602
2.63489504220703	4.40332601212128	61.269328967996	4.97774659315477e-15	1.16190239832477e-12	cfue_erythroblast_merged_32856	chr19	55828010	55828124
-2.94933635103388	4.24564180240053	60.3239835148046	8.0461029682346e-15	1.85813620462167e-12	cfue_erythroblast_merged_49458	chr5	142521320	142521474
-2.50734431692445	4.78176596487767	60.0527265244826	9.23499848726885e-15	2.11024575959613e-12	cfue_erythroblast_merged_3686	chr1	189860192	189860406
2.35739691580322	4.87196821623824	59.6998004969168	1.10487743083889e-14	2.49840409048444e-12	cfue_erythroblast_merged_54939	chr7	44436755	44436953
-2.15952391141693	5.4658576762155	59.4032231642581	1.28458512547353e-14	2.87482205193602e-12	cfue_erythroblast_merged_1363	chr1	90274984	90275489
-2.80382932403816	4.34770464119969	59.0572255741287	1.53152534516629e-14	3.39248491763979e-12	cfue_erythroblast_merged_4895	chr10	58451466	58451596
-2.16313847155587	5.44869044498866	59.0249610866584	1.55684466263841e-14	3.41373575116713e-12	cfue_erythroblast_merged_13865	chr12	51850450	51850606
-1.84403229622381	6.79986062654772	58.7772714700606	1.76569173097043e-14	3.83296360959061e-12	cfue_erythroblast_merged_36831	chr2	152816396	152816570
-2.13927842710509	5.49675575049275	58.6758615405384	1.85908369354197e-14	3.99574146726822e-12	cfue_erythroblast_merged_8821	chr11	58126499	58126673
-1.88206689624836	6.49708323997917	58.6452397280868	1.88824423325875e-14	4.01862802113539e-12	cfue_erythroblast_merged_28298	chr17	74279159	74279687
-3.29249682544397	3.79799969079166	58.5338633432378	1.99821866135729e-14	4.21139133016932e-12	cfue_erythroblast_merged_1265	chr1	87648740	87648953
2.29986007627302	4.92145980694933	58.1534118347237	2.424533365958e-14	5.0607471450208e-12	cfue_erythroblast_merged_58389	chr8	13338498	13338857
2.2981955816902	4.87894148395837	57.3648023014506	3.6202839881413e-14	7.4846785537687e-12	cfue_erythroblast_merged_50008	chr6	3565801	3565972
-1.99308435473544	5.88653734245578	57.3387768139105	3.66850715867686e-14	7.5128257925054e-12	cfue_erythroblast_merged_3763	chr1	191875094	191875313
-2.93096603614829	4.20672230721073	57.2871485980044	3.76608057732481e-14	7.64056796005298e-12	cfue_erythroblast_merged_31317	chr19	9895991	9896065
-2.31319163701499	4.98428275845067	57.1410768366585	4.05644139622815e-14	8.15344720641857e-12	cfue_erythroblast_merged_1894	chr1	132374138	132374777
3.62508430334741	2.98335797557458	57.1198316341459	4.1004987802064e-14	8.16638784593766e-12	cfue_erythroblast_merged_34700	chr2	71188086	71188236
-2.11982907197117	5.42600408765461	56.8633852900301	4.67163377456216e-14	9.21925690710867e-12	cfue_erythroblast_merged_15249	chr12	105026223	105026537
-2.82968712270723	4.23023156068764	56.6150927780005	5.30034566198274e-14	1.02831550567927e-11	cfue_erythroblast_merged_32236	chr19	41474957	41475125
-1.85078005492948	6.49321571808816	56.6131892865317	5.30547893108894e-14	1.02831550567927e-11	cfue_erythroblast_merged_979	chr1	75190664	75190911
-2.02527282951704	5.68500130962999	56.1445293489246	6.7334695178932e-14	1.29354120614536e-11	cfue_erythroblast_merged_6217	chr10	84574990	84575080
-1.96346982482363	5.89609345427491	56.0897803464418	6.92360674921509e-14	1.31840048519264e-11	cfue_erythroblast_merged_43818	chr4	129464361	129464557
2.95195275096179	3.734533837651	55.9908144830375	7.28104023220388e-14	1.3744071422668e-11	cfue_erythroblast_merged_30447	chr18	84293728	84293811
-2.07477397550334	5.48369741107626	55.8246554276469	7.92316174183846e-14	1.48272409561922e-11	cfue_erythroblast_merged_608	chr1	54966991	54967151
-2.16816132591215	5.22235480261911	55.5719364087708	9.0100760221939e-14	1.67171564350244e-11	cfue_erythroblast_merged_38450	chr3	51337056	51337164
-2.1822243996299	5.18419689463281	55.4555392533036	9.55969377240071e-14	1.75865959670572e-11	cfue_erythroblast_merged_54395	chr7	27458753	27458864
-2.93316319717456	4.09684070072842	55.2065858596877	1.08504576123892e-13	1.97934230125836e-11	cfue_erythroblast_merged_38622	chr3	60509351	60509467
-2.11917864873224	5.33454620332986	55.1295124178256	1.12843771656998e-13	2.02852559430379e-11	cfue_erythroblast_merged_35327	chr2	93454500	93454611
-2.53371732616384	4.49561963593987	55.1255819506566	1.13069650318205e-13	2.02852559430379e-11	cfue_erythroblast_merged_2485	chr1	153909420	153909655
-2.93610038864498	4.0839349811012	55.0904694292689	1.15107699729396e-13	2.04816225059486e-11	cfue_erythroblast_merged_32313	chr19	43358967	43359097
-2.13647980954201	5.26704989871013	55.0719972257495	1.1619460250695e-13	2.0506930335129e-11	cfue_erythroblast_merged_59611	chr8	80555099	80555282
-2.09318298805864	5.38880349117896	55.0247919224336	1.19019040116663e-13	2.08360106681654e-11	cfue_erythroblast_merged_20173	chr14	70621491	70621583
-1.9935319275072	5.69067293502064	54.925086541611	1.25212546083471e-13	2.17449116030399e-11	cfue_erythroblast_merged_56523	chr7	103825703	103826853
-1.97475056274178	5.76455637113868	54.8476506947886	1.30244359159939e-13	2.24392424495551e-11	cfue_erythroblast_merged_28226	chr17	71250837	71250978
-2.05248870084088	5.50437019749191	54.690573775318	1.41081351833616e-13	2.39678375343486e-11	cfue_erythroblast_merged_7787	chr11	20899888	20900120
2.65109220921198	4.08886625426858	54.687182600986	1.41325004809131e-13	2.39678375343486e-11	cfue_erythroblast_merged_38017	chr3	3147382	3147488
-2.17898482408855	5.12483188912356	54.4159611755387	1.62239739735449e-13	2.73015524819933e-11	cfue_erythroblast_merged_27256	chr17	35997805	35998011
-2.32614906001404	4.81021796327824	54.3805293967663	1.65191544255206e-13	2.75844464822462e-11	cfue_erythroblast_merged_11064	chr11	95349659	95349812
-1.99024282198649	5.66551805320124	54.2381533921333	1.77604669218497e-13	2.92666400584026e-11	cfue_erythroblast_merged_27516	chr17	46159070	46159155
3.33232499631605	3.22065104811287	54.2342052255031	1.77961879846561e-13	2.92666400584026e-11	cfue_erythroblast_merged_6634	chr10	104041902	104042029
-3.78723220055254	4.20184588757794	54.1176401486629	1.88838326212295e-13	3.08218224467406e-11	cfue_erythroblast_merged_20192	chr14	70691293	70691373
-3.01149938107273	3.95061896970445	53.3809353156925	2.7475034127524e-13	4.45095552865888e-11	cfue_erythroblast_merged_57149	chr7	125478755	125478894
-2.05279818872883	5.40842412825697	53.3166237099068	2.83893922509659e-13	4.56501427395531e-11	cfue_erythroblast_merged_5926	chr10	80822674	80822770
-2.1166170424154	5.19524596927784	52.7612982162359	3.76650428260877e-13	6.01200551226994e-11	cfue_erythroblast_merged_9186	chr11	61981427	61981601
-4.21359988633277	3.44087159824693	52.6742772701333	3.93713951740125e-13	6.23849814917857e-11	cfue_erythroblast_merged_42694	chr4	99926526	99926632
-2.30302677421334	4.78117538311787	52.5074424780149	4.28620931039291e-13	6.74239360217458e-11	cfue_erythroblast_merged_23197	chr15	99394049	99394167
-1.96964389074068	5.59474820712536	52.3526029004464	4.63783448643466e-13	7.24302957061321e-11	cfue_erythroblast_merged_55589	chr7	75611605	75611738
-2.22579533611501	4.91823857570339	52.3122888308044	4.73402729397455e-13	7.34044746411425e-11	cfue_erythroblast_merged_56024	chr7	90134344	90134429
3.25452674096766	3.25030682965243	52.0236032657801	5.48374804781978e-13	8.44263848383488e-11	cfue_erythroblast_merged_14078	chr12	64917634	64917979
-2.22214094988837	4.88912135472817	51.6043583392574	6.78907061043474e-13	1.03786721698111e-10	cfue_erythroblast_merged_43943	chr4	130661242	130661427
-1.97685342634886	5.51248193860051	51.5305070793503	7.04931426043353e-13	1.07011548227616e-10	cfue_erythroblast_merged_18156	chr13	107065831	107065948
-2.80896101428877	4.03411054180154	51.4359982261877	7.39696673365854e-13	1.11509273509902e-10	cfue_erythroblast_merged_13591	chr12	31806745	31806985
-2.10842244009054	5.13362590780208	51.3962396147376	7.5482987093513e-13	1.12673325548996e-10	cfue_erythroblast_merged_50330	chr6	30300425	30300728
-1.94714351640077	5.59534349405403	51.38853207962	7.57799222874216e-13	1.12673325548996e-10	cfue_erythroblast_merged_44640	chr4	136178747	136178823
-2.72735613771205	4.08861768602092	51.2563682387091	8.10573556968407e-13	1.19700209351498e-10	cfue_erythroblast_merged_15011	chr12	91582748	91582898
-3.18213517395383	3.77198224134305	51.1941293772578	8.36684734013042e-13	1.22721298688886e-10	cfue_erythroblast_merged_22706	chr15	84932446	84932604
-1.83146954766779	6.05031509930682	51.1388660813444	8.60574096694781e-13	1.25378137523828e-10	cfue_erythroblast_merged_22576	chr15	83348880	83349052
2.63842752751861	3.98447989617446	51.0866197560199	8.83786652786419e-13	1.27715811420734e-10	cfue_erythroblast_merged_53962	chr7	17017210	17017319
-1.97510418700493	5.4848416120731	51.0662542438578	8.93003654855199e-13	1.27715811420734e-10	cfue_erythroblast_merged_8798	chr11	57812264	57812543
-2.19014775404953	4.92699853772678	51.0634736205575	8.94269547445711e-13	1.27715811420734e-10	cfue_erythroblast_merged_13715	chr12	33308723	33309019
3.01553848237456	3.38158258536437	51.0374094177215	9.06223057007047e-13	1.28577059617706e-10	cfue_erythroblast_merged_1021	chr1	77281679	77282121
-2.54597583636507	4.32645040927827	50.990171529917	9.28296159979132e-13	1.30853591174201e-10	cfue_erythroblast_merged_21453	chr15	58747090	58747169
-2.18234397183391	4.89977821187986	50.6255048119296	1.11782912466244e-12	1.56553771859176e-10	cfue_erythroblast_merged_12598	chr11	116571944	116572327
-2.48535425472017	4.37123603356318	50.508232608119	1.18665961221055e-12	1.6512824911453e-10	cfue_erythroblast_merged_9194	chr11	62086779	62086940
-2.78610935093021	4.04228944621934	50.4404971776624	1.22833148866213e-12	1.69186496062719e-10	cfue_erythroblast_merged_47203	chr5	93060991	93061152
-2.62845856873164	4.20307264442892	50.4355834783979	1.2314108336977e-12	1.69186496062719e-10	cfue_erythroblast_merged_50791	chr6	47790842	47791017
-3.16126770479482	3.72607598470863	50.0057038058053	1.53299710943897e-12	2.09051791385279e-10	cfue_erythroblast_merged_62197	chr9	42479833	42479959
-2.49696017385125	4.34728812234134	49.9957064666472	1.54082764979016e-12	2.09051791385279e-10	cfue_erythroblast_merged_30071	chr18	68209130	68209241
2.46782491846582	4.13420328977694	49.9073532028054	1.6117949284874e-12	2.17322014332948e-10	cfue_erythroblast_merged_15631	chr12	113042596	113042825
-2.19174143105959	4.84352491672216	49.5847153004259	1.89988112046422e-12	2.54584070142206e-10	cfue_erythroblast_merged_49591	chr5	143554025	143554146
2.93647907299809	3.48315365484597	49.4896577860994	1.99420247862617e-12	2.65583726417282e-10	cfue_erythroblast_merged_20256	chr14	74972352	74972508
-2.30087762338368	4.57601867612279	49.2003673839378	2.31107418470015e-12	3.05907307326042e-10	cfue_erythroblast_merged_6455	chr10	93688409	93689026
-1.81863038714279	5.89498485565682	49.079253918066	2.45826496068757e-12	3.22873176111692e-10	cfue_erythroblast_merged_9181	chr11	61967149	61967307
-2.721131333602	4.00289395060747	49.0689460365631	2.4712173055771e-12	3.22873176111692e-10	cfue_erythroblast_merged_16432	chr13	32040961	32041097
-2.48361548899905	4.28904280580162	49.0589297739485	2.48386863878075e-12	3.22873176111692e-10	cfue_erythroblast_merged_4009	chr10	11286503	11286631
-1.97028621858848	5.34688416141605	48.9657790401097	2.60467420243237e-12	3.36561116585725e-10	cfue_erythroblast_merged_30408	chr18	82522744	82523013
2.92894654380336	3.44092394860123	48.8781461523761	2.72368661474486e-12	3.49856739839534e-10	cfue_erythroblast_merged_6646	chr10	107962292	107962421
-1.87915375945941	5.63369239979763	48.8323268210093	2.7880640013135e-12	3.56019372591256e-10	cfue_erythroblast_merged_3760	chr1	191853561	191853690
-2.07884386164457	5.01099573141382	48.5908628353281	3.15334975181543e-12	3.99488779662459e-10	cfue_erythroblast_merged_3764	chr1	191875836	191875961
-1.79893284639292	5.95656364859886	48.583452204039	3.1652879169865e-12	3.99488779662459e-10	cfue_erythroblast_merged_39098	chr3	88337430	88337580
3.10379816200094	3.24357044748608	48.3998971721259	3.47586420284486e-12	4.36150636504949e-10	cfue_erythroblast_merged_24322	chr16	31592009	31592243
-2.52457452351553	4.22889806934863	48.3112566068689	3.63658654483547e-12	4.53695521352232e-10	cfue_erythroblast_merged_7275	chr10	128846777	128846933
-1.92898056942477	5.39081956855522	47.8386662417862	4.62774579147914e-12	5.74052032236738e-10	cfue_erythroblast_merged_15498	chr12	111516864	111517219
2.03326776012481	4.95377510633151	47.6994734130583	4.96825059940235e-12	6.11478776792183e-10	cfue_erythroblast_merged_9112	chr11	60922259	60922523
2.75652137487036	3.65809749626826	47.6925607045022	4.98579986605014e-12	6.11478776792183e-10	cfue_erythroblast_merged_46476	chr5	36572580	36572655
-1.74114445082377	6.13835046261598	47.6410489357924	5.11854110869691e-12	6.24231968469621e-10	cfue_erythroblast_merged_60973	chr8	120294987	120295102
-2.08699047255502	4.93889983570433	47.4021352737263	5.78196689704746e-12	7.01200767603946e-10	cfue_erythroblast_merged_31937	chr19	32271440	32271924
-1.71340122923382	6.25971387466675	47.3858325651143	5.83025460956296e-12	7.03128705913293e-10	cfue_erythroblast_merged_63059	chr9	64789384	64789601
-2.7620940939569	3.94215990374399	47.3677522070316	5.88427976908127e-12	7.05723454294012e-10	cfue_erythroblast_merged_50636	chr6	38992045	38992307
-1.79787144610391	5.82861048120066	47.2429442177598	6.2711319273981e-12	7.45041507868981e-10	cfue_erythroblast_merged_27996	chr17	56788954	56789193
-2.02052129125457	5.0611429501911	47.2399392204059	6.28075345218461e-12	7.45041507868981e-10	cfue_erythroblast_merged_1903	chr1	132389147	132389357
1.89499518022274	5.32073197861481	47.1097285739447	6.71216960542755e-12	7.91890096709898e-10	cfue_erythroblast_merged_5078	chr10	61534695	61534850
-2.23369572102587	4.62462371888666	47.0748572047208	6.83265888816037e-12	8.01747887265866e-10	cfue_erythroblast_merged_18142	chr13	107019608	107019771
3.19598798553442	3.05201183451405	47.0068969848959	7.07373394223198e-12	8.25573206548236e-10	cfue_erythroblast_merged_4227	chr10	23787118	23787696
