logFC	logCPM	LR	PValue	FDR	Geneid	Chr	Start	End
7.94799617285553	2.15241538711093	112.992798599054	2.16559979319091e-26	4.93806181096051e-23	hsc_cmp_merged_4395	chr1	99977344	99977427
4.21431573926004	4.79967837181638	112.964471181801	2.19676167860807e-26	4.93806181096051e-23	hsc_cmp_merged_4383	chr1	98479240	98479517
3.53023279849018	7.00920928974433	112.5110893779	2.76116256671872e-26	6.02943236140509e-23	hsc_cmp_merged_35082	chr13	39423830	39423969
4.21833265737206	4.82992448069125	112.39224172513	2.93173697066164e-26	6.22407758871466e-23	hsc_cmp_merged_102853	chr5	79734975	79735213
6.4665288847759	3.59297851137506	112.272108793067	3.11486912112463e-26	6.43414100511656e-23	hsc_cmp_merged_128825	chr8	74660119	74660293
4.35488154475041	4.58485889870869	112.029068360341	3.52109627710212e-26	7.08185121753581e-23	hsc_cmp_merged_129644	chr8	86032977	86033261
4.45418416279476	4.43907879920783	111.549657436221	4.4843132274384e-26	8.78787413709389e-23	hsc_cmp_merged_83644	chr3	33399491	33399735
4.16112633606492	4.85115025132352	111.495529382433	4.6084330311974e-26	8.80533299270887e-23	hsc_cmp_merged_82070	chr2	174242522	174242779
5.10082404192775	3.96184779804519	111.432798178539	4.75658538408491e-26	8.86673921304491e-23	hsc_cmp_merged_65359	chr18	60952398	60952703
3.78617503672384	5.75972824103068	111.330421848668	5.0086673897876e-26	9.11434360158778e-23	hsc_cmp_merged_68000	chr19	9132223	9132361
6.82222224099208	2.34412757795531	111.201973138983	5.34393097807067e-26	9.49827806492988e-23	hsc_cmp_merged_16187	chr10	99485624	99485712
4.36707372807861	4.52967624025735	110.885368417388	6.26930107761505e-26	1.08897759718173e-22	hsc_cmp_merged_132923	chr9	9107818	9107985
4.14711796889371	4.83697591287562	110.709266082952	6.85170147610078e-26	1.16369297870096e-22	hsc_cmp_merged_128824	chr8	74639381	74639601
3.70730883977637	5.93337291720968	110.380242804488	8.08872454771798e-26	1.33116407003364e-22	hsc_cmp_merged_13649	chr10	70195170	70195302
3.91122126901773	5.28168970662547	110.356521379139	8.18609819589434e-26	1.33116407003364e-22	hsc_cmp_merged_54193	chr16	51807395	51807721
5.08629329193245	3.79302533263105	109.421998831023	1.31165749817526e-25	2.08848665146956e-22	hsc_cmp_merged_125693	chr8	8051218	8051433
3.90845577395629	5.30117004434644	109.257710722521	1.42500279857068e-25	2.18552561764994e-22	hsc_cmp_merged_28464	chr12	36136080	36136217
4.45465848332339	4.35196663165942	109.251057624055	1.42979380439757e-25	2.18552561764994e-22	hsc_cmp_merged_115940	chr6	140357323	140357560
3.92785637799795	5.15479812231036	109.192607817484	1.47258304012028e-25	2.2067956194179e-22	hsc_cmp_merged_71648	chr2	6896974	6897248
3.54069444003054	6.57505431425204	109.112199355125	1.53354819501664e-25	2.25396195093715e-22	hsc_cmp_merged_53909	chr16	45749869	45750009
4.45357769217618	4.31764548544283	108.85386397853	1.74702827399806e-25	2.51928069670044e-22	hsc_cmp_merged_36664	chr13	61476521	61476607
4.82219060275778	3.83010753414063	108.658892841162	1.92761285973159e-25	2.7282147341401e-22	hsc_cmp_merged_44448	chr14	95956454	95956649
4.57255045909719	4.32007833003036	108.577105397293	2.00881693053148e-25	2.79145200666655e-22	hsc_cmp_merged_127442	chr8	45505916	45506002
3.71537682747409	5.79590227881468	108.484044074685	2.10538382881943e-25	2.87339777266092e-22	hsc_cmp_merged_73120	chr2	30088238	30088379
4.2243400936565	4.66712981824359	108.418122457796	2.17658505729688e-25	2.91845689051028e-22	hsc_cmp_merged_56370	chr17	5580157	5580248
3.78248069529165	5.46775300018403	108.323516275332	2.28299696465417e-25	3.00836020714808e-22	hsc_cmp_merged_54341	chr16	56483531	56483828
6.04153714330015	3.29833291098288	108.264444267135	2.35206334517445e-25	3.04683893805073e-22	hsc_cmp_merged_86406	chr3	90695632	90695811
5.31864463611762	3.58510846042096	107.30870068841	3.8095824497967e-25	4.85264612455103e-22	hsc_cmp_merged_93652	chr4	75449584	75449756
4.09111140020811	4.69914288815499	107.104262878325	4.22354558538875e-25	5.29175642623101e-22	hsc_cmp_merged_80036	chr2	153049362	153049632
4.90391436780909	3.99606401808068	106.811039901407	4.89704853818954e-25	6.03663912381855e-22	hsc_cmp_merged_41044	chr14	30502487	30502574
5.6581935240612	3.68640784457918	106.683295525406	5.2231073563699e-25	6.33637538147045e-22	hsc_cmp_merged_83583	chr3	31902480	31902650
4.40688039987973	4.20151375076371	105.841054247273	7.98931394709746e-25	9.54073884919945e-22	hsc_cmp_merged_45074	chr14	116977395	116977559
4.0179976146554	4.83230397398061	105.794504763704	8.17921035000757e-25	9.61724136354429e-22	hsc_cmp_merged_137207	chr9	80360187	80360384
4.46506259086723	4.33488886268096	105.725409188285	8.4694380248673e-25	9.80760923279633e-22	hsc_cmp_merged_139656	chr9	119806450	119806540
3.88223665857194	5.13653219768822	105.617422800199	8.9437866560441e-25	1.02023242768379e-21	hsc_cmp_merged_103015	chr5	89536144	89536284
3.82265559344206	5.24144404753187	105.05695591684	1.18675120757768e-24	1.33383854842275e-21	hsc_cmp_merged_136105	chr9	64131125	64131262
3.59005963325312	5.869384211494	104.334258434163	1.70908251314674e-24	1.89306896108376e-21	hsc_cmp_merged_88616	chr3	125228368	125228481
3.469300608355	6.40698002612278	104.208152213039	1.82139632676612e-24	1.9886525494583e-21	hsc_cmp_merged_143447	chrX	167053364	167053451
3.60527484318479	5.79459076873064	104.083867772238	1.9393083312357e-24	2.08756981886876e-21	hsc_cmp_merged_93691	chr4	80832057	80832154
3.84292207041156	5.09893691350811	103.994123294369	2.02917032292558e-24	2.12970464756961e-21	hsc_cmp_merged_56067	chr16	96938148	96938235
5.79992335290539	2.61394058260054	103.989236175699	2.03418170399045e-24	2.12970464756961e-21	hsc_cmp_merged_6319	chr1	149127714	149127980
7.77619289471592	1.9997306141295	103.797092947326	2.24133788197918e-24	2.3055237119434e-21	hsc_cmp_merged_13592	chr10	69611892	69612019
5.61988318582724	3.48434127595074	103.778520810464	2.26244672627512e-24	2.3055237119434e-21	hsc_cmp_merged_101558	chr5	49001977	49002185
6.38441581622184	2.30380193366664	103.729388044301	2.31925415664478e-24	2.33231521952694e-21	hsc_cmp_merged_19511	chr11	29778109	29778406
4.99957174897396	3.58678534988921	103.333034044459	2.83290169230285e-24	2.81185727973146e-21	hsc_cmp_merged_93901	chr4	85837723	85838023
4.4416621656977	4.12605624410967	103.235634357682	2.97565492532299e-24	2.91568403375109e-21	hsc_cmp_merged_126834	chr8	29836153	29836473
4.09766348517098	4.46911595558457	102.171032539878	5.09292167258146e-24	4.92711161508932e-21	hsc_cmp_merged_34692	chr13	33113129	33113335
3.60347661602183	5.59128452689664	101.139405743607	8.57322526907722e-24	8.19043076081292e-21	hsc_cmp_merged_99918	chr5	19882940	19883026
3.80427896054103	4.93205655103658	100.736625571899	1.05064733214436e-23	9.91344127174435e-21	hsc_cmp_merged_200	chr1	10943087	10943338
3.58042072688318	5.57122905809542	100.151263679431	1.41191364910576e-23	1.31597239480311e-20	hsc_cmp_merged_114331	chr6	120594557	120594698
4.21383235945708	4.23481828157401	100.061958697632	1.47703400455381e-23	1.36008138433781e-20	hsc_cmp_merged_120042	chr7	66043828	66044018
3.79413447244536	4.88658796766666	99.9905566263883	1.5312542555102e-23	1.39322262190635e-20	hsc_cmp_merged_7355	chr1	163198869	163199091
4.62912504089449	3.80351308703663	99.6512455895553	1.81740531114365e-23	1.63412533082455e-20	hsc_cmp_merged_46291	chr15	26894360	26894522
3.56709827422365	5.54862993249486	99.1233110657376	2.37258980696575e-23	2.10851504379975e-20	hsc_cmp_merged_109687	chr6	36899400	36899537
4.12749906729163	4.2659029773206	98.8479155964919	2.726569277e-23	2.39524410002938e-20	hsc_cmp_merged_79260	chr2	143164551	143164880
4.06427167453746	4.3558105792574	98.726721599329	2.89864306231209e-23	2.51747149961805e-20	hsc_cmp_merged_31054	chr12	96134243	96134470
3.66242900534601	5.20358979084876	98.457846236802	3.32017541656591e-23	2.85117265996966e-20	hsc_cmp_merged_90968	chr4	9213215	9213351
4.09950537512051	4.38619357871826	98.2770471871117	3.63757896492766e-23	3.08903205701657e-20	hsc_cmp_merged_102767	chr5	77026106	77026246
3.52486892958756	5.57279942199986	98.048328194295	4.0829518811671e-23	3.42914116894329e-20	hsc_cmp_merged_111588	chr6	72330256	72330394
4.57897258609388	3.83052493703376	97.6031487628723	5.11225710813316e-23	4.24695202456958e-20	hsc_cmp_merged_119743	chr7	54898657	54898785
3.83296291737548	4.72373978789118	97.4958153946952	5.39702082387252e-23	4.43530653254762e-20	hsc_cmp_merged_101227	chr5	39832638	39832928
3.90155660132516	4.65618418727494	97.4420748571827	5.54550485982584e-23	4.50884941943371e-20	hsc_cmp_merged_398	chr1	16155005	16155144
4.2350677538369	4.04707851476851	96.644747652377	8.2952144638521e-23	6.67354369519251e-20	hsc_cmp_merged_127698	chr8	48295679	48295921
4.2324447668473	4.0750279870822	96.6095913316558	8.4438238729653e-23	6.7223392808645e-20	hsc_cmp_merged_13675	chr10	70330088	70330175
4.10893314909473	4.2430764459753	96.5073503772201	8.89131303102605e-23	7.00562136428102e-20	hsc_cmp_merged_93554	chr4	67424087	67424430
4.45062366106455	3.72520113407323	95.6110562252688	1.39823347936157e-22	1.0808070412027e-19	hsc_cmp_merged_29215	chr12	58360393	58360575
3.41807451741478	5.76282392059288	95.6085437566843	1.40000912072889e-22	1.0808070412027e-19	hsc_cmp_merged_142342	chrX	122831355	122831496
3.51692820452537	5.40442075491639	95.5044219133355	1.4756132158616e-22	1.1277816686187e-19	hsc_cmp_merged_9535	chr1	190483060	190483147
3.21335446784423	6.82785527881164	95.4599641332609	1.50912603810297e-22	1.13287003837258e-19	hsc_cmp_merged_78184	chr2	126147848	126147981
4.9350532399203	3.51594354805842	95.4563071569081	1.51191636460464e-22	1.13287003837258e-19	hsc_cmp_merged_64757	chr18	47177362	47177547
3.5834700379353	5.14895074545491	95.3857803449834	1.5667502270943e-22	1.16255909083847e-19	hsc_cmp_merged_10313	chr10	8342655	8342895
5.29727805546493	3.20655090012362	95.3637082372072	1.58431638782506e-22	1.16428973931436e-19	hsc_cmp_merged_18516	chr11	7562200	7562360
4.09499560668592	4.11388798596766	94.9278235626949	1.9745493024259e-22	1.43724622938863e-19	hsc_cmp_merged_7483	chr1	165054358	165054579
3.68050697693292	4.93014253039661	94.5391942382062	2.40287233116413e-22	1.73251628798313e-19	hsc_cmp_merged_74207	chr2	47299689	47299776
4.20014619294591	3.96637064669354	94.273408760585	2.74817451764471e-22	1.96296712181822e-19	hsc_cmp_merged_92299	chr4	44901359	44901449
3.73147031799482	4.80790502537657	94.2215935303055	2.82106320742852e-22	1.99637239645692e-19	hsc_cmp_merged_54729	chr16	72804329	72804468
4.23534198728662	3.9433762675642	94.194614253644	2.85977736064276e-22	2.00520242311197e-19	hsc_cmp_merged_23196	chr11	81411414	81411544
3.93976026262722	4.3697363557844	93.9985373008186	3.15757109779811e-22	2.19388039875013e-19	hsc_cmp_merged_127875	chr8	60195751	60195938
3.89905580770493	4.50538483565354	93.8202661801047	3.4551594368347e-22	2.37901734629191e-19	hsc_cmp_merged_122304	chr7	102259624	102259722
3.36216615626496	5.75920181630394	93.7475389354514	3.58447530200894e-22	2.44602034269589e-19	hsc_cmp_merged_89592	chr3	141778383	141778966
3.72277264142235	4.78712340950766	93.6773897868672	3.71379165739649e-22	2.51183777691592e-19	hsc_cmp_merged_41298	chr14	32854170	32854259
3.82430777816798	4.48457933237654	93.5743948450338	3.91216020306684e-22	2.62279456140344e-19	hsc_cmp_merged_113339	chr6	101921376	101921620
3.53704733029381	5.10449184121443	93.2576246164971	4.59117417879419e-22	3.05125443597289e-19	hsc_cmp_merged_27652	chr12	17471524	17471759
4.25256261951457	3.86211009114618	92.5094077927198	6.70054962402654e-22	4.41473798849224e-19	hsc_cmp_merged_18758	chr11	12232480	12232706
3.75827272951309	4.66671977611763	92.1549809619972	8.01474355749023e-22	5.2354770992467e-19	hsc_cmp_merged_90137	chr3	149317185	149317324
-9.02532373321669	3.57165966100267	92.0647510617974	8.38863182881428e-22	5.43327418146286e-19	hsc_cmp_merged_28859	chr12	52338381	52338648
4.90884215372948	3.26905101017405	91.8890934431548	9.16728738131103e-22	5.88770957965411e-19	hsc_cmp_merged_61562	chr17	75417011	75417147
3.56989437220132	5.02275753287235	91.8644868283709	9.28198921043017e-22	5.91169892812297e-19	hsc_cmp_merged_140529	chrX	13395869	13396008
6.05124928751065	3.18684551748982	91.8112396208062	9.53513488655668e-22	6.02273792652689e-19	hsc_cmp_merged_91870	chr4	39305695	39305826
3.58512590947861	4.90923435922154	91.6820850548978	1.01782181865181e-21	6.37623655376401e-19	hsc_cmp_merged_75214	chr2	69047387	69047647
3.55135608513465	5.00622237382695	91.3025457369403	1.23301901860804e-21	7.66155915074599e-19	hsc_cmp_merged_49458	chr15	82218704	82218797
3.48221175824644	5.20004683789635	91.2331798376929	1.27700910413067e-21	7.8709074040725e-19	hsc_cmp_merged_89871	chr3	145690995	145691084
4.67470151311805	3.38562387938889	91.0711232800475	1.38599654285866e-21	8.4107593821668e-19	hsc_cmp_merged_28084	chr12	31158994	31159156
4.28516262321926	3.74548178128481	91.070252539111	1.38660658679151e-21	8.4107593821668e-19	hsc_cmp_merged_40215	chr14	17193049	17193285
4.88720661323181	3.27146064855385	90.9961185118358	1.43954222274201e-21	8.66309708659265e-19	hsc_cmp_merged_64568	chr18	42789040	42789144
6.87056929090007	1.82299617274054	90.9599700835649	1.46608252859837e-21	8.69223209213559e-19	hsc_cmp_merged_17436	chr10	122652048	122652250
4.09886939388818	3.92343637246084	90.9585571786481	1.46712976904471e-21	8.69223209213559e-19	hsc_cmp_merged_16466	chr10	109924262	109924435
3.77305181110717	4.56985825086582	90.8260819751057	1.56871856519254e-21	9.22261711542581e-19	hsc_cmp_merged_105911	chr5	124389270	124389356
4.32028596113397	3.76325390460821	90.7020158071584	1.67022998460295e-21	9.71140356793529e-19	hsc_cmp_merged_120659	chr7	77153036	77153209
-3.53051908745039	6.1038017955851	90.693691276258	1.67727177339124e-21	9.71140356793529e-19	hsc_cmp_merged_88494	chr3	122704091	122704608
3.94056448043134	4.1357751287504	90.3861200419044	1.95935842525932e-21	1.12593868966706e-18	hsc_cmp_merged_44982	chr14	107052075	107052429
4.96183915414405	3.4025846643499	90.3637211150407	1.98166592923854e-21	1.13025943014808e-18	hsc_cmp_merged_101225	chr5	39802227	39802353
3.40764079959636	5.28857434670847	90.1578148898072	2.19901080078581e-21	1.24493331468487e-18	hsc_cmp_merged_133745	chr9	28463671	28463973
3.43106605057792	5.24943936546467	90.0814610295048	2.28553300519363e-21	1.28440232735984e-18	hsc_cmp_merged_27159	chr12	4417682	4417817
4.1363356653356	3.98549154038474	90.0373966742987	2.33700670393361e-21	1.30374268881925e-18	hsc_cmp_merged_104543	chr5	111097418	111097504
4.31129521546209	3.72178784537832	89.9125846529691	2.48918638298344e-21	1.37857635419318e-18	hsc_cmp_merged_3335	chr1	83731761	83732038
4.21120241807877	3.76879025001336	89.8872470783962	2.52126973534705e-21	1.38629930455471e-18	hsc_cmp_merged_41408	chr14	34562493	34562694
3.63890532074568	4.62693770581459	89.4507654883092	3.14365395001602e-21	1.71616560065589e-18	hsc_cmp_merged_142609	chrX	137582723	137582964
3.49595110727946	4.92631784153811	89.0574943413942	3.83503157211813e-21	2.07875030492088e-18	hsc_cmp_merged_23204	chr11	81847874	81848130
3.24421800663853	5.85108183074836	88.9425178334871	4.06452992032478e-21	2.18763304753931e-18	hsc_cmp_merged_114258	chr6	120073927	120074017
4.03294083595818	3.97226189099331	88.4316391189628	5.26223649246162e-21	2.81246301150949e-18	hsc_cmp_merged_87076	chr3	98990873	98991052
4.1281848358392	3.81703977162188	88.3078232720482	5.60214510259229e-21	2.97333851320086e-18	hsc_cmp_merged_33157	chr13	6142853	6143051
3.66450280503879	4.50942421790541	88.2174920627032	5.86390587439571e-21	3.09080412529873e-18	hsc_cmp_merged_93510	chr4	65403253	65403606
3.56309100429459	4.78669280143279	88.1925247159535	5.93839013502554e-21	3.10862521397076e-18	hsc_cmp_merged_60754	chr17	63755173	63755318
6.37265705015274	1.98258211705345	87.9131759233453	6.83915776564401e-21	3.55580373954177e-18	hsc_cmp_merged_4890	chr1	124584825	124584913
3.40537747218616	5.16066220506438	87.6023200497015	8.00307139292028e-21	4.1328293271494e-18	hsc_cmp_merged_37710	chr13	89570571	89570658
4.55120062784353	3.51966740065458	87.5616757189296	8.16922932104354e-21	4.18842943383728e-18	hsc_cmp_merged_63299	chr18	14283071	14283219
3.62012393433321	4.55231982524689	87.5493387234706	8.22034352692198e-21	4.18842943383728e-18	hsc_cmp_merged_83279	chr3	25679532	25679829
3.37344964794516	5.2365877821283	87.4777497849241	8.52332592271414e-21	4.31404472596819e-18	hsc_cmp_merged_11106	chr10	21588627	21588766
3.13722274671405	6.21406007885962	87.4433957022159	8.67266231805099e-21	4.36075155028948e-18	hsc_cmp_merged_136464	chr9	68913899	68914042
3.60128279827776	4.62770223883658	87.087110152145	1.03845142009341e-20	5.18737027025484e-18	hsc_cmp_merged_87216	chr3	101346139	101346285
3.62183027005644	4.50431858048199	86.8035299596321	1.19855415134772e-20	5.94825303111713e-18	hsc_cmp_merged_63413	chr18	16958921	16959157
4.23366478557021	3.72149908312079	86.5908256996549	1.33464855531065e-20	6.58093676034079e-18	hsc_cmp_merged_71289	chr2	3069243	3069488
4.03663791091552	3.90214860043394	86.5596322899831	1.35586675267081e-20	6.64270411366184e-18	hsc_cmp_merged_16320	chr10	104021724	104021873
3.43058028490312	4.9981448976837	86.5343908534209	1.37328306765056e-20	6.68517696142658e-18	hsc_cmp_merged_62127	chr17	84072204	84072345
3.22543271485119	5.6351262184101	86.4686615251848	1.41969286037871e-20	6.86735986917873e-18	hsc_cmp_merged_87227	chr3	101407507	101407883
6.0430872032225	2.62352029854862	86.3322265986332	1.52109468850234e-20	7.31158646873314e-18	hsc_cmp_merged_27645	chr12	17387672	17387761
3.51581180200818	4.78803866521967	85.9619283122207	1.83433388141135e-20	8.76215436803166e-18	hsc_cmp_merged_25895	chr11	113636754	113636895
3.23092673843946	5.56245513753758	85.9007906938066	1.89193122100127e-20	8.98115027072579e-18	hsc_cmp_merged_68382	chr19	14485266	14485452
3.92702788729599	3.93139723353456	84.7776714972882	3.33873582580865e-20	1.57514136848706e-17	hsc_cmp_merged_78091	chr2	124662404	124662565
3.2944479507291	5.20853258874928	84.0561028743896	4.80931510812487e-20	2.25500819069796e-17	hsc_cmp_merged_142157	chrX	104737216	104737302
4.01836861377392	3.87288420610655	84.0438772659527	4.83914756087378e-20	2.25516079135647e-17	hsc_cmp_merged_74795	chr2	60062058	60062147
3.75097705367367	4.12874407620454	83.7517050305524	5.60986530118931e-20	2.59848960751089e-17	hsc_cmp_merged_125732	chr8	8847705	8847921
3.47559194923465	4.69861688875385	83.6389388269254	5.93916332220379e-20	2.73444803849031e-17	hsc_cmp_merged_108076	chr5	149248148	149248240
3.49577838165738	4.56707538606887	83.392706860551	6.72697161072128e-20	3.0786166842168e-17	hsc_cmp_merged_47553	chr15	57731187	57731442
3.69636437686878	4.18280260140644	83.3615788091402	6.83373601030474e-20	3.10886176068792e-17	hsc_cmp_merged_19956	chr11	36036477	36036661
-3.39119467550144	5.92851587206043	83.2141545730084	7.36286109016771e-20	3.32775360643418e-17	hsc_cmp_merged_46206	chr15	25608772	25609337
5.53348100755696	2.82602632141715	83.2036811691002	7.40197457860745e-20	3.32775360643418e-17	hsc_cmp_merged_64962	chr18	54023372	54023518
4.68531856334337	3.27159074287454	83.0474390357619	8.01076532106193e-20	3.58039047928726e-17	hsc_cmp_merged_131221	chr8	113906419	113906622
3.34055925757113	5.01023772695749	82.9632489791271	8.359318667287e-20	3.71445352967099e-17	hsc_cmp_merged_135948	chr9	62608572	62608701
3.29775189731419	5.06410152086845	82.8812115406353	8.71354786010807e-20	3.84947419567826e-17	hsc_cmp_merged_63832	chr18	32644225	32644491
3.51417991440709	4.48708010382681	82.8445996718676	8.87644248998303e-20	3.8989008426691e-17	hsc_cmp_merged_120764	chr7	79397655	79397850
3.20672856237442	5.39731063998942	82.6246978412343	9.92096694108939e-20	4.33279806499188e-17	hsc_cmp_merged_120084	chr7	66238345	66238432
3.68222078058438	4.16028367439806	82.6035290408208	1.0027787407666e-19	4.35456668177895e-17	hsc_cmp_merged_74218	chr2	48328269	48328463
4.34720234637131	3.5138144099313	82.2854075883322	1.17788532125968e-19	5.0860688888833e-17	hsc_cmp_merged_137638	chr9	89892938	89893074
3.68610348252056	4.19039455404299	82.1430633600899	1.2658434427657e-19	5.43516194627511e-17	hsc_cmp_merged_15541	chr10	91695658	91695744
3.60621547905259	4.25182646134465	82.0082650210494	1.35518789981174e-19	5.78627378809004e-17	hsc_cmp_merged_102889	chr5	84481063	84481284
4.54781872509927	3.30229627966596	81.9640112015314	1.38587359761524e-19	5.8844192954743e-17	hsc_cmp_merged_43470	chr14	68927905	68928052
6.6860140473722	1.68477051564744	81.8180910398028	1.4920651703899e-19	6.30030700787619e-17	hsc_cmp_merged_25957	chr11	114400815	114400971
3.29385807287348	5.03708559358241	81.771341730604	1.52777894749819e-19	6.41566425271383e-17	hsc_cmp_merged_76897	chr2	102866192	102866311
3.89684591236251	3.83557250158718	81.4399169097833	1.80671649822152e-19	7.54555893585108e-17	hsc_cmp_merged_53475	chr16	37141810	37141944
3.51048183483018	4.45361459822274	81.3972861231607	1.84611278941011e-19	7.66819066679542e-17	hsc_cmp_merged_89872	chr3	145852856	145853123
3.81630994093884	3.9497645650729	81.2863138507276	1.95274227632089e-19	8.06725333484612e-17	hsc_cmp_merged_112925	chr6	95621781	95621957
3.85969855353956	3.82686512750851	81.0506844217893	2.20002150901883e-19	9.03995934899416e-17	hsc_cmp_merged_74597	chr2	56461306	56461454
3.92254528018542	3.79960609024498	80.9287440307093	2.34005073365832e-19	9.56392499850472e-17	hsc_cmp_merged_99933	chr5	20334523	20334657
3.76008271417764	4.07902994754036	80.870868185073	2.4095979128751e-19	9.77888931388938e-17	hsc_cmp_merged_123764	chr7	125801404	125801493
3.32745553837955	4.81636421188031	80.8637959616647	2.41823687696275e-19	9.77888931388938e-17	hsc_cmp_merged_137223	chr9	80688509	80688783
3.88364104802943	3.81927486436369	80.7934244372784	2.50590419923198e-19	1.00296409383126e-16	hsc_cmp_merged_141845	chrX	98291811	98292093
3.68106532188788	4.15150061542092	80.7929612578235	2.50649162508204e-19	1.00296409383126e-16	hsc_cmp_merged_73242	chr2	31049073	31049158
5.42026742515338	3.01363433257074	80.7147964620503	2.60762300041943e-19	1.03799693060446e-16	hsc_cmp_merged_16284	chr10	102514260	102514423
3.26188694201499	5.05390058278183	80.6126624742025	2.74594246164964e-19	1.08739321481326e-16	hsc_cmp_merged_22893	chr11	78198012	78198137
3.66924162976165	4.05804738966425	80.4341068274213	3.00562318122719e-19	1.18409159017955e-16	hsc_cmp_merged_32881	chr12	117868157	117868439
