logFC	logCPM	LR	PValue	FDR	Geneid	Chr	Start	End
3.54795586019555	6.84575732528548	124.130148162866	7.88953384821287e-29	5.98272573243051e-26	hsc_cmp_merged_53909	chr16	45749869	45750009
3.93165616309506	5.50007164474301	123.184574872468	1.2706168680236e-28	9.51170755434587e-26	hsc_cmp_merged_136105	chr9	64131125	64131262
3.97212035816146	5.3561917709459	122.871361175666	1.48789503358425e-28	1.09972393684791e-25	hsc_cmp_merged_56067	chr16	96938148	96938235
4.28848938400503	4.72989831340931	122.546052346114	1.75298766034506e-28	1.27946186859435e-25	hsc_cmp_merged_34692	chr13	33113129	33113335
4.57325184186153	4.31736121331876	122.378521916761	1.90743622414936e-28	1.37500248306273e-25	hsc_cmp_merged_13675	chr10	70330088	70330175
4.83353231185475	3.96806929193223	122.324307319473	1.9602762729804e-28	1.39586014121129e-25	hsc_cmp_merged_29215	chr12	58360393	58360575
4.45762027862159	4.48830308132423	122.125276681011	2.16712657012425e-28	1.52456048710307e-25	hsc_cmp_merged_120042	chr7	66043828	66044018
4.31363369043975	4.61230421232027	121.570956846184	2.86566603041729e-28	1.99197904185792e-25	hsc_cmp_merged_31054	chr12	96134243	96134470
4.15410761718065	4.90614490527903	121.013085618971	3.79619659496514e-28	2.607763755059e-25	hsc_cmp_merged_398	chr1	16155005	16155144
4.35364948569124	4.52122469883961	120.044347699431	6.18621404869991e-28	4.17169821182658e-25	hsc_cmp_merged_79260	chr2	143164551	143164880
3.95227830114049	5.20020222986	120.034898360835	6.215751745657e-28	4.17169821182658e-25	hsc_cmp_merged_200	chr1	10943087	10943338
3.63228058309822	6.13498361588731	119.806105367262	6.97562426025652e-28	4.62848523359521e-25	hsc_cmp_merged_88616	chr3	125228368	125228481
3.63991853452421	6.05973812516745	118.921246929311	1.08971138535459e-27	7.14924132481509e-25	hsc_cmp_merged_93691	chr4	80832057	80832154
4.56339981721794	4.19454999814843	118.866282921777	1.12032889025938e-27	7.26844487802727e-25	hsc_cmp_merged_23196	chr11	81411414	81411544
5.36304778640388	3.50554153088147	118.699295103845	1.21872807079831e-27	7.81994857735312e-25	hsc_cmp_merged_131221	chr8	113906419	113906622
4.30671339954683	4.63377531819361	118.509906132337	1.34082850762819e-27	8.50988875656631e-25	hsc_cmp_merged_102767	chr5	77026106	77026246
4.49146688550405	4.29655869201026	118.12677640599	1.6265242260837e-27	1.02121236087126e-24	hsc_cmp_merged_127698	chr8	48295679	48295921
3.91310696239346	5.15271894437781	117.416615928977	2.32679420664962e-27	1.43399486595406e-24	hsc_cmp_merged_7355	chr1	163198869	163199091
5.09872034638813	3.62347857405077	117.411250938758	2.33309663068395e-27	1.43399486595406e-24	hsc_cmp_merged_28084	chr12	31158994	31159156
4.51145845959899	4.22595783173679	116.46713722991	3.75550888128885e-27	2.28421003727558e-24	hsc_cmp_merged_104543	chr5	111097418	111097504
4.34115957685743	4.36453004894846	116.119893514831	4.47413922501327e-27	2.69324731287139e-24	hsc_cmp_merged_7483	chr1	165054358	165054579
4.5696036785949	4.11033476068338	115.93101651988	4.92120275861079e-27	2.9321329497478e-24	hsc_cmp_merged_18758	chr11	12232480	12232706
3.64852658103136	5.85250858714833	115.81649030706	5.21376410626157e-27	3.0750675370163e-24	hsc_cmp_merged_99918	chr5	19882940	19883026
4.69506985698407	3.97033991993476	115.759107726785	5.36682801645761e-27	3.11625092095277e-24	hsc_cmp_merged_3335	chr1	83731761	83732038
3.64304571144586	5.83351749068054	115.750442389602	5.3903295601341e-27	3.11625092095277e-24	hsc_cmp_merged_114331	chr6	120594557	120594698
3.76039671249874	5.46197769351311	115.118385217071	7.41368302885325e-27	4.24397011818374e-24	hsc_cmp_merged_90968	chr4	9213215	9213351
3.97001700557642	4.9881740602978	115.03569684851	7.72935037897332e-27	4.38171620027429e-24	hsc_cmp_merged_101227	chr5	39832638	39832928
4.16388531033564	4.62832612214269	114.73506983955	8.99460414821456e-27	5.04995130975239e-24	hsc_cmp_merged_127875	chr8	60195751	60195938
4.1178674130581	4.75338764364705	114.542353614191	9.91262746531853e-27	5.49461130055191e-24	hsc_cmp_merged_122304	chr7	102259624	102259722
3.62974302642087	5.80927124424972	114.529954349163	9.97480386810246e-27	5.49461130055191e-24	hsc_cmp_merged_109687	chr6	36899400	36899537
5.26182909133115	3.50762601094954	113.900615109989	1.37006150465136e-26	7.47643843519562e-24	hsc_cmp_merged_61562	chr17	75417011	75417147
3.84541949460319	5.18311569479105	113.83958506842	1.4128855774718e-26	7.63873971005357e-24	hsc_cmp_merged_74207	chr2	47299689	47299776
4.43702222150575	4.14895115194804	113.73736550243	1.48763186193615e-26	7.96906646040841e-24	hsc_cmp_merged_16320	chr10	104021724	104021873
5.13793029210457	3.53627959305412	113.634020040006	1.56722272756246e-26	8.31910318748836e-24	hsc_cmp_merged_43470	chr14	68927905	68928052
3.58920276711929	5.83509418430078	113.53150886258	1.650377951357e-26	8.67786160277025e-24	hsc_cmp_merged_111588	chr6	72330256	72330394
3.90478948732885	5.05913715462395	113.514575600767	1.66453245334863e-26	8.67786160277025e-24	hsc_cmp_merged_54729	chr16	72804329	72804468
5.24719373275072	3.50321423055264	113.20104646099	1.94968608231673e-26	1.00745283492455e-23	hsc_cmp_merged_64568	chr18	42789040	42789144
4.01655692975271	4.81785740810963	112.745537323079	2.4532280911492e-26	1.25652621265089e-23	hsc_cmp_merged_105911	chr5	124389270	124389356
4.61800151951306	4.01225696419744	112.231545941124	3.17925265514652e-26	1.61423097855657e-23	hsc_cmp_merged_120659	chr7	77153036	77153209
4.36872789740536	4.17111314342899	112.207224958257	3.21849274897558e-26	1.62006716907486e-23	hsc_cmp_merged_16466	chr10	109924262	109924435
5.44179603569715	3.26425942069653	112.114450084614	3.37267807586182e-26	1.68316814401343e-23	hsc_cmp_merged_85800	chr3	85899786	85899872
4.43550491504821	4.04643169850957	111.826872387575	3.89914831648273e-26	1.92941754406294e-23	hsc_cmp_merged_99933	chr5	20334523	20334657
4.34840915533112	4.22098362997506	111.749816438503	4.05367901423919e-26	1.97518382432057e-23	hsc_cmp_merged_87076	chr3	98990873	98991052
5.19441731351274	3.38254588782449	111.735030504862	4.08402434169735e-26	1.97518382432057e-23	hsc_cmp_merged_125773	chr8	9455239	9455443
3.95109701166541	4.91699302475228	111.730620274464	4.09311941672871e-26	1.97518382432057e-23	hsc_cmp_merged_90137	chr3	149317185	149317324
3.98701185642523	4.74392797911785	111.47114742194	4.66545958122118e-26	2.23291954875004e-23	hsc_cmp_merged_113339	chr6	101921376	101921620
3.67461132933523	5.41668869068829	111.250721607723	5.21412828596409e-26	2.47522724079222e-23	hsc_cmp_merged_10313	chr10	8342655	8342895
3.86414742880307	5.03913730870153	111.049675652399	5.77064407869442e-26	2.71732183673361e-23	hsc_cmp_merged_41298	chr14	32854170	32854259
4.71442312663497	3.60442573592105	110.573115360764	7.33881219517009e-26	3.42810595260785e-23	hsc_cmp_merged_6352	chr1	150015304	150015450
4.53823427306093	3.99196672492681	110.517015675	7.54946116239046e-26	3.49851616882523e-23	hsc_cmp_merged_40215	chr14	17193049	17193285
3.58280849917202	5.66350325506382	110.435124306145	7.86785979427413e-26	3.6173569558084e-23	hsc_cmp_merged_9535	chr1	190483060	190483147
4.42434179566372	4.06366615939051	110.031243526435	9.64583858412627e-26	4.40016027286822e-23	hsc_cmp_merged_33157	chr13	6142853	6143051
4.58095995958339	3.96779430075433	109.899479369323	1.03087943474214e-25	4.66612792206152e-23	hsc_cmp_merged_71289	chr2	3069243	3069488
3.61380135551388	5.45716005762374	108.869442382822	1.73335133032321e-25	7.73378016130401e-23	hsc_cmp_merged_89871	chr3	145690995	145691084
4.38952017978083	4.11104537601653	108.86744315176	1.7351005328495e-25	7.73378016130401e-23	hsc_cmp_merged_74795	chr2	60062058	60062147
4.79972206741329	3.75334847504505	108.758957352089	1.83271410101144e-25	8.08285454680364e-23	hsc_cmp_merged_137638	chr9	89892938	89893074
4.45249106035682	4.01224360179383	108.749906103709	1.84110233725789e-25	8.08285454680364e-23	hsc_cmp_merged_41408	chr14	34562493	34562694
3.6852907710036	5.26248793125218	108.687332475041	1.90015225090801e-25	8.24169809901819e-23	hsc_cmp_merged_49458	chr15	82218704	82218797
3.2141373001357	7.09832904436702	108.681748090292	1.90551334709275e-25	8.24169809901819e-23	hsc_cmp_merged_78184	chr2	126147848	126147981
4.24942840391812	4.17883224141315	107.71802466264	3.09871612830473e-25	1.33039731420377e-22	hsc_cmp_merged_78091	chr2	124662404	124662565
3.60083407868575	5.37548978630108	107.266689494954	3.89119957347464e-25	1.65844629996485e-22	hsc_cmp_merged_27652	chr12	17471524	17471759
4.29663267473654	4.2055121737672	107.149941831278	4.12731094275046e-25	1.7463310575884e-22	hsc_cmp_merged_92299	chr4	44901359	44901449
3.68725663719866	5.17074862680065	107.135356346115	4.15779832235982e-25	1.74657441757259e-22	hsc_cmp_merged_75214	chr2	69047387	69047647
4.10518589544955	4.38688356465441	106.864238294966	4.76734228066753e-25	1.98832225548698e-22	hsc_cmp_merged_44982	chr14	107052075	107052429
3.84651689240328	4.76671973703296	106.523762386624	5.66096236058655e-25	2.34428079599041e-22	hsc_cmp_merged_93510	chr4	65403253	65403606
5.52090935730452	3.13784422037541	106.468134562143	5.82211910311135e-25	2.39403897486389e-22	hsc_cmp_merged_107796	chr5	147024774	147024873
4.77048401779768	3.66462028474079	106.317141603496	6.28306319807629e-25	2.56551091003968e-22	hsc_cmp_merged_48895	chr15	78088765	78088858
3.3672342205703	6.036900366524	105.661289339512	8.74797220801696e-25	3.54718123073688e-22	hsc_cmp_merged_89592	chr3	141778383	141778966
5.01894196286146	3.38211681244413	105.499010306971	9.49453187263598e-25	3.82334976581528e-22	hsc_cmp_merged_45270	chr14	120158997	120159130
4.78558077910809	3.50007005444706	105.301208762847	1.04912138884339e-24	4.19576697907981e-22	hsc_cmp_merged_128809	chr8	73291777	73291936
3.76874268415303	4.87831336421652	104.726626256014	1.40204272650293e-24	5.56906631295958e-22	hsc_cmp_merged_87216	chr3	101346139	101346285
3.69902481510422	5.03804037417428	104.700048502846	1.42097567630916e-24	5.60613309051973e-22	hsc_cmp_merged_25895	chr11	113636754	113636895
5.30757696341537	3.17738889612136	104.525301771209	1.5519885619974e-24	6.08192027751865e-22	hsc_cmp_merged_101480	chr5	45675191	45675317
3.59612775201523	5.19254349085423	104.226153318757	1.8049232789971e-24	7.02596468404272e-22	hsc_cmp_merged_23204	chr11	81847874	81848130
3.78916940638481	4.76281191864778	104.183219951032	1.84446082408381e-24	7.13232235220225e-22	hsc_cmp_merged_63413	chr18	16958921	16959157
3.49865961768844	5.50777152193719	104.158678374344	1.86744917382142e-24	7.17370771443636e-22	hsc_cmp_merged_27159	chr12	4417682	4417817
3.47139682434184	5.56042146964094	104.114991750535	1.90908227369686e-24	7.28570679484703e-22	hsc_cmp_merged_133745	chr9	28463671	28463973
3.68515179092554	5.03843987684757	103.951271560235	2.07353556958758e-24	7.86193129274148e-22	hsc_cmp_merged_60754	chr17	63755173	63755318
4.77211613620511	3.48850305732146	103.546507200535	2.54352806497894e-24	9.58171636865292e-22	hsc_cmp_merged_88934	chr3	130437078	130437215
3.74771179731268	4.80906611798337	103.032649239496	3.29670202021317e-24	1.23393866000158e-21	hsc_cmp_merged_83279	chr3	25679532	25679829
4.11043356530228	4.19612711929895	102.469306106545	4.38103292352245e-24	1.62935358219412e-21	hsc_cmp_merged_112925	chr6	95621781	95621957
3.91878365980111	4.43489476396867	102.201336061982	5.01560674820663e-24	1.85355239258092e-21	hsc_cmp_merged_19956	chr11	36036477	36036661
3.45652059260797	5.49438501361549	102.057720462759	5.39273224299766e-24	1.98038764571467e-21	hsc_cmp_merged_11106	chr10	21588627	21588766
3.97628680644575	4.30840661911211	102.018262360441	5.50122585951008e-24	1.99774833571445e-21	hsc_cmp_merged_32881	chr12	117868157	117868439
4.15898252693926	4.07257266258926	102.015668340238	5.50843435605456e-24	1.99774833571445e-21	hsc_cmp_merged_74597	chr2	56461306	56461454
4.00992925795488	4.24317352023172	101.761436287542	6.26275819886589e-24	2.25729908167765e-21	hsc_cmp_merged_133584	chr9	23276329	23276534
4.77195766982182	3.58843424396347	101.543360852397	6.99161049880635e-24	2.50454071794664e-21	hsc_cmp_merged_133775	chr9	30137917	30138213
4.03742057475619	4.32101042712906	101.425485821323	7.42029104696113e-24	2.64189508678086e-21	hsc_cmp_merged_123764	chr7	125801404	125801493
3.47464479354656	5.41615157374482	101.264151016722	8.04995634345936e-24	2.83987858742935e-21	hsc_cmp_merged_37710	chr13	89570571	89570658
4.82984020069298	3.39464067785252	101.258331844575	8.07364010127201e-24	2.83987858742935e-21	hsc_cmp_merged_91759	chr4	34259586	34259718
3.52642323768022	5.25319589726263	101.187956667673	8.36564222651264e-24	2.9249691593178e-21	hsc_cmp_merged_62127	chr17	84072204	84072345
3.26226732929382	6.11595148385571	101.110017882876	8.70137013575528e-24	3.02424406087352e-21	hsc_cmp_merged_114258	chr6	120073927	120074017
4.26584501095341	3.93671475112201	100.585055066241	1.13420316323286e-23	3.89902582655908e-21	hsc_cmp_merged_121337	chr7	88734648	88734820
3.93872440286865	4.37800477506985	100.583341598216	1.13518477567228e-23	3.89902582655908e-21	hsc_cmp_merged_125732	chr8	8847705	8847921
4.45630538690793	3.70151927871928	100.526033531617	1.16850952183714e-23	3.99001584678775e-21	hsc_cmp_merged_99798	chr5	14231123	14231244
3.88199007863119	4.43773253827756	100.298271901225	1.31091115371612e-23	4.45023850380723e-21	hsc_cmp_merged_130275	chr8	95272990	95273226
5.22585428217824	3.13161640775395	100.177571655383	1.39328347029422e-23	4.70253305378493e-21	hsc_cmp_merged_19386	chr11	25104498	25104695
3.15867267227774	6.47986550659293	100.13968280115	1.42019351518426e-23	4.76581030756374e-21	hsc_cmp_merged_136464	chr9	68913899	68914042
5.0630398920107	3.21444260428326	100.127082770324	1.4292572076863e-23	4.76881876324587e-21	hsc_cmp_merged_133829	chr9	31266158	31266298
4.91076484562976	3.31833570145023	99.7373309319639	1.74010189056053e-23	5.77298576078576e-21	hsc_cmp_merged_64791	chr18	49771053	49771178
3.64120075518253	4.82499125489852	99.273882059842	2.19888904323154e-23	7.25384922227626e-21	hsc_cmp_merged_47553	chr15	57731187	57731442
-3.49720672090979	6.3097138756945	99.0554722377655	2.45527125271767e-23	8.05411732843734e-21	hsc_cmp_merged_88494	chr3	122704091	122704608
3.4703812310857	5.26442598546099	99.0391246551006	2.47562273017124e-23	8.07550900640775e-21	hsc_cmp_merged_135948	chr9	62608572	62608701
4.29595353588907	3.83587289780928	98.9429041314731	2.59887558354172e-23	8.42777199040861e-21	hsc_cmp_merged_101854	chr5	58084105	58084242
3.85915447577045	4.41409419546126	98.9325649125026	2.61247941473533e-23	8.42777199040861e-21	hsc_cmp_merged_74218	chr2	48328269	48328463
4.68999074124216	3.42764085626065	98.905550476012	2.64836077564799e-23	8.46690827325981e-21	hsc_cmp_merged_18868	chr11	18272541	18272669
3.93321447638096	4.34296141346973	98.9016274462064	2.65361228636161e-23	8.46690827325981e-21	hsc_cmp_merged_132045	chr8	122382137	122382222
3.86595795574915	4.36943000803069	98.8510155360513	2.72230458711173e-23	8.63887852399207e-21	hsc_cmp_merged_132306	chr8	124682334	124682560
3.25661518722987	5.91003049447883	98.8155808592316	2.77145358608168e-23	8.74730675088159e-21	hsc_cmp_merged_87227	chr3	101407507	101407883
3.89942071674265	4.39328410342212	98.7949795752544	2.80043517861661e-23	8.79125860642065e-21	hsc_cmp_merged_73242	chr2	31049073	31049158
3.91593036433264	4.31065766536198	98.7702059238747	2.83568811044016e-23	8.85432239404282e-21	hsc_cmp_merged_89577	chr3	141529733	141529880
3.87047088450542	4.43329498631566	98.7403610773329	2.87874731638369e-23	8.94096041508742e-21	hsc_cmp_merged_15541	chr10	91695658	91695744
5.0230677516345	3.21626604130072	98.4064775285894	3.40742834428025e-23	1.05269704244722e-20	hsc_cmp_merged_46294	chr15	27063372	27063520
3.59161147832902	4.94954951126552	98.303196460508	3.58986020541494e-23	1.10322072312726e-20	hsc_cmp_merged_108076	chr5	149248148	149248240
3.65274896337017	4.74436992663779	98.1751824547243	3.82959545180532e-23	1.17073339492624e-20	hsc_cmp_merged_120764	chr7	79397655	79397850
4.10168719024045	4.0730282552991	97.7463648895055	4.75555836508237e-23	1.44623465071437e-20	hsc_cmp_merged_53475	chr16	37141810	37141944
4.01066547030886	4.10580647217287	97.7224672755206	4.81329941615746e-23	1.45621011870173e-20	hsc_cmp_merged_100948	chr5	36024266	36024408
3.76047368933277	4.50500476911252	97.4117007753851	5.63122802258422e-23	1.69488352700357e-20	hsc_cmp_merged_102889	chr5	84481063	84481284
4.06402335107406	4.07438032046932	97.3851801205965	5.70715899098161e-23	1.70892827427393e-20	hsc_cmp_merged_84853	chr3	62585132	62585396
4.50432142938636	3.53251299445877	97.3293653491206	5.87032370465709e-23	1.74881735262718e-20	hsc_cmp_merged_120207	chr7	67704263	67704479
