chr1_9784156_9784306	150	150	1725	11.5	11.5
chr1_9784436_9784586	150	150	1920	12.8	12.8
chr1_9797853_9798003	150	150	1309.5	8.73	8.73
chr1_9798096_9798246	150	150	1429.5	9.53	9.53
chr1_9799116_9799266	150	150	3135	20.9	20.9
chr1_9799994_9800144	150	150	2205	14.7	14.7
chr1_9823830_9823980	150	150	576	3.84	3.84
chr1_9830966_9831116	150	150	456	3.04	3.04
chr1_9841088_9841238	150	150	595.5	3.97	3.97
chr1_9848242_9848392	150	150	993	6.62	6.62
chr1_9860078_9860228	150	150	496.5	3.31	3.31
chr1_9860881_9861031	150	150	436.5	2.91	2.91
chr1_9861231_9861605	374	374	2484.61	6.64333	6.64333
chr1_9906953_9907103	150	150	337.5	2.25	2.25
chr1_9908647_9908797	150	150	436.5	2.91	2.91
chr1_9937390_9937540	150	150	516	3.44	3.44
chr1_9942812_9942962	150	150	436.5	2.91	2.91
chr1_9943401_9943551	150	150	555	3.7	3.7
chr1_9943864_9944014	150	150	1330.5	8.87	8.87
chr1_9944056_9944206	150	150	5940	39.6	39.6
chr1_9944359_9944509	150	150	516	3.44	3.44
chr1_9990078_9990228	150	150	694.5	4.63	4.63
chr1_10037486_10037636	150	150	1530	10.2	10.2
chr1_10037861_10038011	150	150	13575	90.5	90.5
chr1_10038114_10038264	150	150	10395	69.3	69.3
chr1_10038398_10038658	260	260	1686.1	6.485	6.485
chr1_10039054_10039204	150	150	814.5	5.43	5.43
chr1_10039591_10039741	150	150	3555	23.7	23.7
chr1_10040065_10040215	150	150	3810	25.4	25.4
chr1_10089673_10089823	150	150	1251	8.34	8.34
chr1_10131054_10131204	150	150	417	2.78	2.78
chr1_10141278_10141428	150	150	417	2.78	2.78
chr1_10146081_10146231	150	150	397.5	2.65	2.65
chr1_10158311_10158461	150	150	456	3.04	3.04
chr1_10231625_10231849	224	224	828.8	3.7	3.7
chr1_10232045_10232417	372	372	2559.36	6.88	6.88
chr1_10232445_10232655	210	210	819	3.9	3.9
chr1_10232743_10232893	150	150	595.5	3.97	3.97
chr1_10233043_10233193	150	150	3540	23.6	23.6
chr1_10233268_10233418	150	150	634.5	4.23	4.23
chr1_10573727_10573877	150	150	297	1.98	1.98
chr1_11089996_11090146	150	150	318	2.12	2.12
chr1_11118556_11118706	150	150	397.5	2.65	2.65
chr1_11534813_11534963	150	150	456	3.04	3.04
chr1_11657789_11657939	150	150	456	3.04	3.04
chr1_12425929_12426079	150	150	376.5	2.51	2.51
chr1_12578713_12578863	150	150	456	3.04	3.04
chr1_12874153_12874364	211	211	697.355	3.305	3.305
chr1_12875370_12875520	150	150	436.5	2.91	2.91
chr1_12875594_12875800	206	206	1077.38	5.23	5.23
chr1_12884234_12884384	150	150	1665	11.1	11.1
chr1_12990289_12990439	150	150	496.5	3.31	3.31
chr1_13050202_13050352	150	150	516	3.44	3.44
chr1_13131443_13131593	150	150	417	2.78	2.78
chr1_13148581_13148731	150	150	595.5	3.97	3.97
chr1_13151376_13151578	202	202	628.22	3.11	3.11
chr1_13154602_13154752	150	150	694.5	4.63	4.63
chr1_13154823_13154973	150	150	595.5	3.97	3.97
chr1_13178616_13178766	150	150	456	3.04	3.04
chr1_13185430_13185636	206	206	735.42	3.57	3.57
chr1_13203850_13204000	150	150	397.5	2.65	2.65
chr1_13217178_13217328	150	150	397.5	2.65	2.65
chr1_13225504_13225654	150	150	397.5	2.65	2.65
chr1_13234061_13234211	150	150	436.5	2.91	2.91
chr1_13259580_13259801	221	221	657.475	2.975	2.975
chr1_13289858_13290008	150	150	436.5	2.91	2.91
chr1_13295656_13295868	212	212	827.86	3.905	3.905
chr1_13296345_13296495	150	150	535.5	3.57	3.57
chr1_13372065_13372383	318	318	3569.02	11.2233	11.2233
chr1_13372446_13372596	150	150	17235	114.9	114.9
chr1_13372761_13372911	150	150	1309.5	8.73	8.73
chr1_13373309_13373459	150	150	814.5	5.43	5.43
chr1_13373686_13373836	150	150	1290	8.6	8.6
chr1_13374017_13374167	150	150	735	4.9	4.9
chr1_13374492_13374642	150	150	793.5	5.29	5.29
chr1_13426943_13427093	150	150	913.5	6.09	6.09
chr1_13530338_13530488	150	150	477	3.18	3.18
chr1_13531623_13531773	150	150	456	3.04	3.04
chr1_13543871_13544021	150	150	477	3.18	3.18
chr1_13566330_13566480	150	150	1210.5	8.07	8.07
chr1_13568628_13568778	150	150	1072.5	7.15	7.15
chr1_13568906_13569056	150	150	7920	52.8	52.8
chr1_13573743_13573893	150	150	1488	9.92	9.92
chr1_13573913_13574063	150	150	2130	14.2	14.2
chr1_13574216_13574366	150	150	6150	41	41
chr1_13574436_13574639	203	203	1932.56	9.52	9.52
chr1_13574955_13575105	150	150	2625	17.5	17.5
chr1_13588440_13588590	150	150	1191	7.94	7.94
chr1_13589760_13590089	329	329	7084.47	21.5333	21.5333
chr1_13627581_13627731	150	150	357	2.38	2.38
chr1_13659615_13659765	150	150	1665	11.1	11.1
chr1_13659865_13660015	150	150	2895	19.3	19.3
chr1_13660221_13660371	150	150	2250	15	15
chr1_13660488_13660718	230	230	31993	139.1	139.1
chr1_13660749_13660975	226	226	2678.1	11.85	11.85
chr1_13661062_13661212	150	150	1051.5	7.01	7.01
chr1_13689372_13689522	150	150	357	2.38	2.38
chr1_13706427_13706577	150	150	675	4.5	4.5
chr1_13903290_13903440	150	150	397.5	2.65	2.65
chr1_14288283_14288433	150	150	477	3.18	3.18
chr1_14417468_14417618	150	150	436.5	2.91	2.91
chr1_14484235_14484385	150	150	814.5	5.43	5.43
chr1_14484458_14484733	275	275	1854.87	6.745	6.745
chr1_14484737_14484887	150	150	1800	12	12
chr1_14506315_14506465	150	150	397.5	2.65	2.65
chr1_14576028_14576178	150	150	555	3.7	3.7
chr1_15746071_15746221	150	150	535.5	3.57	3.57
chr1_15805542_15805692	150	150	14610	97.4	97.4
chr1_15805805_15806093	288	288	3431.52	11.915	11.915
chr1_15806215_15806732	517	517	4791.3	9.2675	9.2675
chr1_15841452_15841602	150	150	397.5	2.65	2.65
chr1_15845698_15845848	150	150	376.5	2.51	2.51
chr1_15993595_15993745	150	150	397.5	2.65	2.65
chr1_16103742_16103892	150	150	1032	6.88	6.88
chr1_16104117_16104267	150	150	2715	18.1	18.1
chr1_16104339_16104489	150	150	4410	29.4	29.4
chr1_16104667_16104817	150	150	6630	44.2	44.2
chr1_16104908_16105058	150	150	4035	26.9	26.9
chr1_16105545_16105695	150	150	735	4.9	4.9
chr1_16105713_16105863	150	150	2265	15.1	15.1
chr1_16247827_16247977	150	150	297	1.98	1.98
chr1_16262157_16262307	150	150	555	3.7	3.7
chr1_16329658_16329808	150	150	496.5	3.31	3.31
chr1_16521995_16522145	150	150	496.5	3.31	3.31
chr1_16618436_16618796	360	360	1936.8	5.38	5.38
chr1_16619262_16619412	150	150	5340	35.6	35.6
chr1_16619581_16619731	150	150	1012.5	6.75	6.75
chr1_16653364_16653514	150	150	2295	15.3	15.3
chr1_16655734_16655884	150	150	834	5.56	5.56
chr1_16656386_16656628	242	242	3678.4	15.2	15.2
chr1_16656650_16656902	252	252	3238.2	12.85	12.85
chr1_16657078_16657228	150	150	9405	62.7	62.7
chr1_16657356_16657506	150	150	3510	23.4	23.4
chr1_16665107_16665257	150	150	5115	34.1	34.1
chr1_16687918_16688068	150	150	456	3.04	3.04
chr1_16688330_16688480	150	150	576	3.84	3.84
chr1_16688661_16688811	150	150	675	4.5	4.5
chr1_16694391_16694541	150	150	436.5	2.91	2.91
chr1_17158830_17158980	150	150	477	3.18	3.18
chr1_17771296_17771446	150	150	477	3.18	3.18
chr1_18058092_18058242	150	150	555	3.7	3.7
chr1_18981371_18981521	150	150	376.5	2.51	2.51
chr1_19986310_19986460	150	150	993	6.62	6.62
chr1_20544727_20544877	150	150	397.5	2.65	2.65
chr1_20820297_20820447	150	150	12840	85.6	85.6
chr1_20820605_20820755	150	150	634.5	4.23	4.23
chr1_20849356_20849557	201	201	665.31	3.31	3.31
chr1_20890449_20890599	150	150	555	3.7	3.7
chr1_20915166_20915380	214	214	538.21	2.515	2.515
chr1_20927852_20928002	150	150	376.5	2.51	2.51
chr1_20933584_20933734	150	150	496.5	3.31	3.31
chr1_20935076_20935396	320	320	1255.47	3.92333	3.92333
chr1_20935544_20935694	150	150	496.5	3.31	3.31
chr1_20939135_20939285	150	150	496.5	3.31	3.31
chr1_20951564_20951714	150	150	774	5.16	5.16
chr1_20951918_20952068	150	150	397.5	2.65	2.65
chr1_21077170_21077320	150	150	615	4.1	4.1
chr1_21078708_21078965	257	257	1053.7	4.1	4.1
chr1_21079264_21079508	244	244	4440.8	18.2	18.2
chr1_21079605_21079755	150	150	834	5.56	5.56
chr1_21213898_21214048	150	150	397.5	2.65	2.65
chr1_21218511_21218661	150	150	1980	13.2	13.2
chr1_21218722_21218872	150	150	1800	12	12
chr1_21268720_21268870	150	150	397.5	2.65	2.65
chr1_21271401_21271673	272	272	826.88	3.04	3.04
chr1_21272275_21272425	150	150	714	4.76	4.76
chr1_21333703_21333853	150	150	456	3.04	3.04
chr1_21341103_21341253	150	150	576	3.84	3.84
chr1_21954505_21954744	239	239	727.755	3.045	3.045
chr1_22284328_22284478	150	150	555	3.7	3.7
chr1_22533490_22533640	150	150	417	2.78	2.78
chr1_22886834_22886984	150	150	357	2.38	2.38
chr1_22913192_22913342	150	150	297	1.98	1.98
chr1_23184603_23184753	150	150	397.5	2.65	2.65
chr1_23228567_23228717	150	150	933	6.22	6.22
chr1_23255700_23255850	150	150	1051.5	7.01	7.01
chr1_23256059_23256209	150	150	23565	157.1	157.1
chr1_23256636_23256966	330	330	3463.9	10.4967	10.4967
chr1_23282350_23282500	150	150	1468.5	9.79	9.79
chr1_23282680_23282830	150	150	19140	127.6	127.6
chr1_23282952_23283102	150	150	1890	12.6	12.6
chr1_23283144_23283615	471	471	3240.48	6.88	6.88
chr1_23286858_23287008	150	150	1330.5	8.87	8.87
chr1_23334993_23335143	150	150	1171.5	7.81	7.81
chr1_23335172_23335322	150	150	2685	17.9	17.9
chr1_23335842_23335992	150	150	10020	66.8	66.8
chr1_23336100_23336250	150	150	3000	20	20
chr1_23383331_23383481	150	150	20685	137.9	137.9
chr1_23383735_23383885	150	150	1032	6.88	6.88
chr1_23394457_23394607	150	150	1150.5	7.67	7.67
chr1_23417395_23417662	267	267	1961.11	7.345	7.345
chr1_23417715_23417865	150	150	2865	19.1	19.1
chr1_23418035_23418185	150	150	535.5	3.57	3.57
chr1_23419436_23419586	150	150	516	3.44	3.44
chr1_23426527_23426677	150	150	3090	20.6	20.6
chr1_23447560_23447710	150	150	436.5	2.91	2.91
chr1_23468870_23469020	150	150	535.5	3.57	3.57
chr1_23474679_23474829	150	150	397.5	2.65	2.65
chr1_23488347_23488497	150	150	477	3.18	3.18
chr1_23762871_23763021	150	150	576	3.84	3.84
chr1_23767112_23767262	150	150	436.5	2.91	2.91
chr1_23792890_23793040	150	150	555	3.7	3.7
chr1_23825961_23826111	150	150	456	3.04	3.04
chr1_23827198_23827348	150	150	1032	6.88	6.88
chr1_23832423_23832573	150	150	436.5	2.91	2.91
chr1_23865298_23865448	150	150	496.5	3.31	3.31
chr1_23865604_23865754	150	150	417	2.78	2.78
chr1_23868564_23868780	216	216	571.32	2.645	2.645
chr1_23899731_23899881	150	150	1965	13.1	13.1
chr1_23920411_23920561	150	150	913.5	6.09	6.09
chr1_23921724_23921874	150	150	5385	35.9	35.9
chr1_23922006_23922294	288	288	1962.72	6.815	6.815
chr1_23922302_23922506	204	204	5712	28	28
chr1_23958977_23959127	150	150	2580	17.2	17.2
chr1_23963330_23963480	150	150	4410	29.4	29.4
chr1_23966057_23966207	150	150	1191	7.94	7.94
chr1_23966362_23966512	150	150	16380	109.2	109.2
chr1_23966592_23966742	150	150	2880	19.2	19.2
chr1_23968172_23968322	150	150	5025	33.5	33.5
chr1_23998999_23999149	150	150	634.5	4.23	4.23
chr1_24005246_24005515	269	269	3180.92	11.825	11.825
chr1_24005620_24005770	150	150	8115	54.1	54.1
chr1_24006745_24006895	150	150	555	3.7	3.7
chr1_24675836_24675986	150	150	376.5	2.51	2.51
chr1_24677845_24678190	345	345	1262.7	3.66	3.66
chr1_24678234_24678628	394	394	4864.59	12.3467	12.3467
chr1_24678781_24678931	150	150	754.5	5.03	5.03
chr1_24699405_24699555	150	150	397.5	2.65	2.65
chr1_25171636_25171786	150	150	357	2.38	2.38
chr1_25249696_25249846	150	150	436.5	2.91	2.91
chr1_25348183_25348333	150	150	477	3.18	3.18
chr1_25455410_25455560	150	150	376.5	2.51	2.51
chr1_26843308_26843458	150	150	417	2.78	2.78
chr1_26887102_26887252	150	150	376.5	2.51	2.51
chr1_26985825_26985975	150	150	615	4.1	4.1
chr1_28855842_28855992	150	150	456	3.04	3.04
chr1_29050609_29050759	150	150	436.5	2.91	2.91
chr1_29358493_29358643	150	150	318	2.12	2.12
chr1_29737198_29737348	150	150	436.5	2.91	2.91
chr1_30603464_30603614	150	150	337.5	2.25	2.25
chr1_30800175_30800325	150	150	555	3.7	3.7
chr1_30819375_30819525	150	150	376.5	2.51	2.51
chr1_30832694_30832844	150	150	576	3.84	3.84
chr1_30871888_30872038	150	150	477	3.18	3.18
chr1_30872161_30872311	150	150	477	3.18	3.18
chr1_30872349_30872499	150	150	555	3.7	3.7
chr1_30872909_30873059	150	150	1845	12.3	12.3
chr1_30873293_30873443	150	150	1072.5	7.15	7.15
chr1_30873526_30873773	247	247	899.08	3.64	3.64
chr1_30873900_30874050	150	150	4440	29.6	29.6
chr1_30874070_30874329	259	259	2341.36	9.04	9.04
chr1_30874831_30874981	150	150	456	3.04	3.04
chr1_30875867_30876017	150	150	516	3.44	3.44
chr1_30920884_30921034	150	150	595.5	3.97	3.97
chr1_30948495_30948645	150	150	952.5	6.35	6.35
chr1_30948745_30948895	150	150	913.5	6.09	6.09
chr1_30949038_30949188	150	150	2040	13.6	13.6
chr1_30949784_30949934	150	150	11505	76.7	76.7
chr1_30950011_30950161	150	150	6750	45	45
chr1_30950273_30950423	150	150	2760	18.4	18.4
chr1_31048702_31048852	150	150	417	2.78	2.78
chr1_31092887_31093037	150	150	397.5	2.65	2.65
chr1_31371377_31371527	150	150	595.5	3.97	3.97
chr1_31615654_31615804	150	150	417	2.78	2.78
chr1_33504881_33505031	150	150	576	3.84	3.84
chr1_33529578_33529728	150	150	456	3.04	3.04
chr1_33531149_33531495	346	346	1524.71	4.40667	4.40667
chr1_33565865_33566015	150	150	814.5	5.43	5.43
chr1_33574393_33574543	150	150	1350	9	9
chr1_33574624_33574774	150	150	5145	34.3	34.3
chr1_33574801_33574951	150	150	576	3.84	3.84
chr1_33575148_33575473	325	325	1318.42	4.05667	4.05667
chr1_33599836_33599986	150	150	456	3.04	3.04
chr1_33600300_33600450	150	150	634.5	4.23	4.23
chr1_33600685_33600950	265	265	1120.95	4.23	4.23
chr1_33625044_33625194	150	150	3855	25.7	25.7
chr1_33627146_33627296	150	150	1890	12.6	12.6
chr1_33630870_33631020	150	150	2145	14.3	14.3
chr1_33631163_33631411	248	248	17670	71.25	71.25
chr1_33639372_33639522	150	150	1575	10.5	10.5
chr1_33669523_33669673	150	150	1131	7.54	7.54
chr1_33669739_33669889	150	150	5295	35.3	35.3
chr1_33669950_33670100	150	150	2025	13.5	13.5
chr1_33670134_33670284	150	150	1131	7.54	7.54
chr1_33670412_33670562	150	150	3855	25.7	25.7
chr1_33670627_33670777	150	150	933	6.22	6.22
chr1_33672231_33672381	150	150	2445	16.3	16.3
chr1_33672620_33672770	150	150	1171.5	7.81	7.81
chr1_33709768_33709918	150	150	952.5	6.35	6.35
chr1_33719786_33720164	378	378	4600.26	12.17	12.17
chr1_33739449_33739599	150	150	2505	16.7	16.7
chr1_33742947_33743097	150	150	1290	8.6	8.6
chr1_33755154_33755304	150	150	4380	29.2	29.2
chr1_33755326_33755594	268	268	11028.2	41.15	41.15
chr1_33755855_33756005	150	150	1920	12.8	12.8
chr1_33756410_33756560	150	150	2400	16	16
chr1_33756688_33756838	150	150	913.5	6.09	6.09
chr1_33756975_33757231	256	256	2049.28	8.005	8.005
chr1_33757709_33757859	150	150	1770	11.8	11.8
chr1_33758286_33758436	150	150	1488	9.92	9.92
chr1_33758623_33758773	150	150	2925	19.5	19.5
chr1_33813437_33813587	150	150	477	3.18	3.18
chr1_33813600_33813750	150	150	913.5	6.09	6.09
chr1_33813883_33814033	150	150	814.5	5.43	5.43
chr1_33814242_33814392	150	150	555	3.7	3.7
chr1_33814504_33814654	150	150	5910	39.4	39.4
chr1_33814688_33814838	150	150	675	4.5	4.5
chr1_33814974_33815124	150	150	595.5	3.97	3.97
chr1_33838953_33839240	287	287	2258.69	7.87	7.87
chr1_33898348_33898584	236	236	640.74	2.715	2.715
chr1_33907927_33908077	150	150	436.5	2.91	2.91
chr1_33945075_33945225	150	150	397.5	2.65	2.65
chr1_34127919_34128069	150	150	634.5	4.23	4.23
chr1_34180066_34180216	150	150	477	3.18	3.18
chr1_34196081_34196231	150	150	376.5	2.51	2.51
chr1_34203158_34203308	150	150	397.5	2.65	2.65
chr1_34218463_34218613	150	150	357	2.38	2.38
chr1_34233790_34233940	150	150	417	2.78	2.78
chr1_34236514_34236664	150	150	376.5	2.51	2.51
chr1_34237723_34237873	150	150	397.5	2.65	2.65
chr1_34246351_34246501	150	150	576	3.84	3.84
chr1_34261106_34261256	150	150	436.5	2.91	2.91
chr1_34288482_34288632	150	150	376.5	2.51	2.51
chr1_34434732_34434996	264	264	5346	20.25	20.25
chr1_34439377_34439527	150	150	18525	123.5	123.5
chr1_34439672_34439822	150	150	20715	138.1	138.1
chr1_34440012_34440162	150	150	3915	26.1	26.1
chr1_34459642_34459792	150	150	3690	24.6	24.6
chr1_34462906_34463056	150	150	1605	10.7	10.7
chr1_34472935_34473085	150	150	714	4.76	4.76
chr1_34473147_34473297	150	150	1131	7.54	7.54
chr1_34485620_34485770	150	150	1650	11	11
chr1_34485945_34486095	150	150	993	6.62	6.62
chr1_34490008_34490158	150	150	694.5	4.63	4.63
chr1_34490237_34490458	221	221	3580.2	16.2	16.2
chr1_34492669_34492819	150	150	576	3.84	3.84
chr1_34511166_34511316	150	150	516	3.44	3.44
chr1_34519181_34519331	150	150	397.5	2.65	2.65
chr1_34533616_34533766	150	150	417	2.78	2.78
chr1_34538303_34538453	150	150	397.5	2.65	2.65
chr1_34602482_34602632	150	150	735	4.9	4.9
chr1_34616588_34616738	150	150	417	2.78	2.78
chr1_34642672_34642822	150	150	277.5	1.85	1.85
chr1_34657569_34657719	150	150	595.5	3.97	3.97
chr1_34701181_34701331	150	150	337.5	2.25	2.25
chr1_34713750_34713900	150	150	456	3.04	3.04
chr1_34840096_34840246	150	150	873	5.82	5.82
chr1_34841741_34841941	200	200	820	4.1	4.1
chr1_34842645_34842795	150	150	873	5.82	5.82
chr1_34842853_34843149	296	296	2644.76	8.935	8.935
chr1_34843530_34843680	150	150	735	4.9	4.9
chr1_34849697_34849847	150	150	853.5	5.69	5.69
chr1_34849884_34850034	150	150	4125	27.5	27.5
chr1_34866981_34867131	150	150	793.5	5.29	5.29
chr1_34867282_34867432	150	150	1210.5	8.07	8.07
chr1_35222788_35222938	150	150	555	3.7	3.7
chr1_35330706_35330856	150	150	417	2.78	2.78
chr1_35438512_35438662	150	150	417	2.78	2.78
chr1_35687681_35687831	150	150	675	4.5	4.5
chr1_35717088_35717238	150	150	496.5	3.31	3.31
chr1_35839604_35839754	150	150	675	4.5	4.5
chr1_35842775_35842925	150	150	814.5	5.43	5.43
chr1_35846639_35846789	150	150	555	3.7	3.7
chr1_35849974_35850124	150	150	496.5	3.31	3.31
chr1_35853209_35853359	150	150	555	3.7	3.7
chr1_35869534_35869807	273	273	1389.57	5.09	5.09
chr1_35869820_35869970	150	150	2745	18.3	18.3
chr1_35870641_35870791	150	150	535.5	3.57	3.57
chr1_35936626_35936776	150	150	615	4.1	4.1
chr1_35959533_35959683	150	150	535.5	3.57	3.57
chr1_35963177_35963327	150	150	555	3.7	3.7
chr1_35976676_35976826	150	150	535.5	3.57	3.57
chr1_35992348_35992498	150	150	456	3.04	3.04
chr1_36013925_36014075	150	150	417	2.78	2.78
chr1_36054534_36054830	296	296	7266.8	24.55	24.55
chr1_36062143_36062349	206	206	8662.3	42.05	42.05
chr1_36064745_36064895	150	150	2130	14.2	14.2
chr1_36065028_36065178	150	150	8910	59.4	59.4
chr1_36065303_36065453	150	150	1468.5	9.79	9.79
chr1_36068167_36068317	150	150	9705	64.7	64.7
chr1_36069590_36069740	150	150	2070	13.8	13.8
chr1_36090457_36090607	150	150	4125	27.5	27.5
chr1_36090877_36091174	297	297	8152.65	27.45	27.45
chr1_36091411_36091561	150	150	15600	104	104
chr1_36095517_36095667	150	150	7470	49.8	49.8
chr1_36095779_36095929	150	150	13410	89.4	89.4
chr1_36129105_36129255	150	150	1111.5	7.41	7.41
chr1_36130088_36130238	150	150	1350	9	9
chr1_36130405_36130555	150	150	8040	53.6	53.6
chr1_36131144_36131294	150	150	993	6.62	6.62
chr1_36131353_36131503	150	150	1251	8.34	8.34
chr1_36131684_36131834	150	150	1032	6.88	6.88
chr1_36131928_36132078	150	150	3825	25.5	25.5
chr1_36134709_36134859	150	150	1650	11	11
chr1_36149531_36149681	150	150	952.5	6.35	6.35
chr1_36223595_36223745	150	150	516	3.44	3.44
chr1_36243760_36243974	214	214	1075.35	5.025	5.025
chr1_36244284_36244434	150	150	7005	46.7	46.7
chr1_36252960_36253110	150	150	952.5	6.35	6.35
chr1_36272336_36272486	150	150	496.5	3.31	3.31
chr1_36274806_36274956	150	150	516	3.44	3.44
chr1_36277406_36277556	150	150	694.5	4.63	4.63
chr1_36277608_36277758	150	150	595.5	3.97	3.97
chr1_36279339_36279489	150	150	655.5	4.37	4.37
chr1_36307365_36307515	150	150	535.5	3.57	3.57
chr1_36307614_36307764	150	150	2700	18	18
chr1_36308037_36308187	150	150	1230	8.2	8.2
chr1_36316461_36316611	150	150	655.5	4.37	4.37
chr1_36333168_36333318	150	150	477	3.18	3.18
chr1_36368227_36368377	150	150	655.5	4.37	4.37
chr1_36368494_36368644	150	150	933	6.22	6.22
chr1_36368768_36368918	150	150	1680	11.2	11.2
chr1_36368956_36369280	324	324	3675.24	11.3433	11.3433
chr1_36374014_36374164	150	150	615	4.1	4.1
chr1_36379014_36379164	150	150	595.5	3.97	3.97
chr1_36403716_36403924	208	208	715.52	3.44	3.44
chr1_36412375_36412525	150	150	595.5	3.97	3.97
chr1_36419964_36420114	150	150	535.5	3.57	3.57
chr1_36445268_36445418	150	150	13575	90.5	90.5
chr1_36445596_36445746	150	150	754.5	5.03	5.03
chr1_36471269_36471419	150	150	993	6.62	6.62
chr1_36471433_36471663	230	230	5382	23.4	23.4
chr1_36471705_36471855	150	150	576	3.84	3.84
chr1_36472135_36472285	150	150	714	4.76	4.76
chr1_36474933_36475083	150	150	793.5	5.29	5.29
chr1_36501401_36501551	150	150	1012.5	6.75	6.75
chr1_36511409_36511692	283	283	1947.04	6.88	6.88
chr1_36511694_36511910	216	216	10044	46.5	46.5
chr1_36546899_36547049	150	150	1191	7.94	7.94
chr1_36547218_36547368	150	150	17145	114.3	114.3
chr1_36583473_36583623	150	150	555	3.7	3.7
chr1_36605126_36605276	150	150	477	3.18	3.18
chr1_36644224_36644450	226	226	882.53	3.905	3.905
chr1_36644716_36644866	150	150	436.5	2.91	2.91
chr1_36647744_36647894	150	150	456	3.04	3.04
chr1_36665521_36665671	150	150	576	3.84	3.84
chr1_36684229_36684379	150	150	993	6.62	6.62
chr1_36691240_36691509	269	269	20470.9	76.1	76.1
chr1_36709943_36710093	150	150	10755	71.7	71.7
chr1_36737428_36737578	150	150	496.5	3.31	3.31
chr1_36744710_36744860	150	150	456	3.04	3.04
chr1_36782397_36782547	150	150	555	3.7	3.7
chr1_36784745_36784895	150	150	694.5	4.63	4.63
chr1_36793849_36794051	202	202	774.67	3.835	3.835
chr1_36794393_36794543	150	150	535.5	3.57	3.57
