chr1_13568906_13569046	140	140	7392	52.8	52.8
chr1_13573759_13573893	134	134	1329.28	9.92	9.92
chr1_13573914_13574063	149	149	2115.8	14.2	14.2
chr1_13574217_13574366	149	149	6109	41	41
chr1_13574470_13574620	150	150	1428	9.52	9.52
chr1_13574956_13575105	149	149	2607.5	17.5	17.5
chr1_13588440_13588583	143	143	1135.42	7.94	7.94
chr1_13589766_13590084	318	318	6847.6	21.5333	21.5333
chr1_13659615_13659756	141	141	1565.1	11.1	11.1
chr1_13659865_13660012	147	147	2837.1	19.3	19.3
chr1_13660490_13660711	221	221	30741.1	139.1	139.1
chr1_13660828_13660975	147	147	1741.95	11.85	11.85
chr1_14484235_14484375	140	140	760.2	5.43	5.43
chr1_14484590_14484733	143	143	964.535	6.745	6.745
chr1_14484746_14484887	141	141	1692	12	12
chr1_15805542_15805651	109	109	10616.6	97.4	97.4
chr1_15805912_15806062	150	150	1787.25	11.915	11.915
chr1_16103742_16103885	143	143	983.84	6.88	6.88
chr1_16104117_16104250	133	133	2407.3	18.1	18.1
chr1_16104339_16104487	148	148	4351.2	29.4	29.4
chr1_16104673_16104817	144	144	6364.8	44.2	44.2
chr1_16104935_16105058	123	123	3308.7	26.9	26.9
chr1_16105729_16105863	134	134	2023.4	15.1	15.1
chr1_16618456_16618705	249	249	1339.62	5.38	5.38
chr1_16619263_16619412	149	149	5304.4	35.6	35.6
chr1_16619605_16619731	126	126	850.5	6.75	6.75
chr1_16655734_16655876	142	142	789.52	5.56	5.56
chr1_16656386_16656609	223	223	3389.6	15.2	15.2
chr1_16656657_16656902	245	245	3148.25	12.85	12.85
chr1_16657086_16657228	142	142	8903.4	62.7	62.7
chr1_16657356_16657506	150	150	3510	23.4	23.4
chr1_16665113_16665257	144	144	4910.4	34.1	34.1
chr1_16688390_16688480	90	90	345.6	3.84	3.84
chr1_16688661_16688791	130	130	585	4.5	4.5
chr1_19986314_19986460	146	146	966.52	6.62	6.62
chr1_20820297_20820446	149	149	12754.4	85.6	85.6
chr1_20890456_20890599	143	143	529.1	3.7	3.7
chr1_20933584_20933718	134	134	443.54	3.31	3.31
chr1_20935076_20935396	320	320	1255.47	3.92333	3.92333
chr1_20935544_20935670	126	126	417.06	3.31	3.31
chr1_20939155_20939285	130	130	430.3	3.31	3.31
chr1_20951567_20951714	147	147	758.52	5.16	5.16
chr1_21078792_21078965	173	173	709.3	4.1	4.1
chr1_21079345_21079495	150	150	2730	18.2	18.2
chr1_21079618_21079755	137	137	761.72	5.56	5.56
chr1_21218511_21218654	143	143	1887.6	13.2	13.2
chr1_21218722_21218852	130	130	1560	12	12
chr1_21272275_21272411	136	136	647.36	4.76	4.76
chr1_23228641_23228717	76	76	472.72	6.22	6.22
chr1_23255700_23255834	134	134	939.34	7.01	7.01
chr1_23256059_23256204	145	145	22779.5	157.1	157.1
chr1_23282381_23282500	119	119	1165.01	9.79	9.79
chr1_23282686_23282830	144	144	18374.4	127.6	127.6
chr1_23282953_23283102	149	149	1877.4	12.6	12.6
chr1_23286867_23287008	141	141	1250.67	8.87	8.87
chr1_23334993_23335133	140	140	1093.4	7.81	7.81
chr1_23335175_23335322	147	147	2631.3	17.9	17.9
chr1_23335842_23335981	139	139	9285.2	66.8	66.8
chr1_23336100_23336240	140	140	2800	20	20
chr1_23383381_23383481	100	100	13790	137.9	137.9
chr1_23394473_23394607	134	134	1027.78	7.67	7.67
chr1_23417715_23417840	125	125	2387.5	19.1	19.1
chr1_23762871_23763021	150	150	576	3.84	3.84
chr1_23792890_23793027	137	137	506.9	3.7	3.7
chr1_23827198_23827335	137	137	942.56	6.88	6.88
chr1_23899739_23899881	142	142	1860.2	13.1	13.1
chr1_23920411_23920556	145	145	883.05	6.09	6.09
chr1_23921729_23921874	145	145	5205.5	35.9	35.9
chr1_23922006_23922276	270	270	1840.05	6.815	6.815
chr1_23922355_23922505	150	150	4200	28	28
chr1_23958977_23959125	148	148	2545.6	17.2	17.2
chr1_23963339_23963480	141	141	4145.4	29.4	29.4
chr1_23966362_23966480	118	118	12885.6	109.2	109.2
chr1_23966592_23966741	149	149	2860.8	19.2	19.2
chr1_23968172_23968319	147	147	4924.5	33.5	33.5
chr1_23999001_23999149	148	148	626.04	4.23	4.23
chr1_24005366_24005515	149	149	1761.92	11.825	11.825
chr1_24005628_24005770	142	142	7682.2	54.1	54.1
chr1_24678234_24678628	394	394	4864.59	12.3467	12.3467
chr1_24699415_24699555	140	140	371	2.65	2.65
chr1_29737198_29737341	143	143	416.13	2.91	2.91
chr1_30871895_30872038	143	143	454.74	3.18	3.18
chr1_30872161_30872301	140	140	445.2	3.18	3.18
chr1_30872909_30873053	144	144	1771.2	12.3	12.3
chr1_30873350_30873443	93	93	664.95	7.15	7.15
chr1_30873577_30873727	150	150	546	3.64	3.64
chr1_30873903_30874050	147	147	4351.2	29.6	29.6
chr1_30874156_30874306	150	150	1356	9.04	9.04
chr1_30920884_30921014	130	130	516.1	3.97	3.97
chr1_30948495_30948580	85	85	539.75	6.35	6.35
chr1_30949038_30949188	150	150	2040	13.6	13.6
chr1_30950011_30950161	150	150	6750	45	45
chr1_30950273_30950423	150	150	2760	18.4	18.4
chr1_31615654_31615795	141	141	391.98	2.78	2.78
chr1_33531195_33531463	268	268	1180.99	4.40667	4.40667
chr1_33565885_33566015	130	130	705.9	5.43	5.43
chr1_33574628_33574774	146	146	5007.8	34.3	34.3
chr1_33625044_33625161	117	117	3006.9	25.7	25.7
chr1_33627146_33627276	130	130	1638	12.6	12.6
chr1_33630877_33631020	143	143	2044.9	14.3	14.3
chr1_33631163_33631398	235	235	16743.8	71.25	71.25
chr1_33639378_33639522	144	144	1512	10.5	10.5
chr1_33669523_33669664	141	141	1063.14	7.54	7.54
chr1_33669739_33669889	150	150	5295	35.3	35.3
chr1_33670134_33670284	150	150	1131	7.54	7.54
chr1_33670412_33670555	143	143	3675.1	25.7	25.7
chr1_33672231_33672374	143	143	2330.9	16.3	16.3
chr1_33672625_33672770	145	145	1132.45	7.81	7.81
chr1_33719804_33720164	360	360	4381.2	12.17	12.17
chr1_33739451_33739599	148	148	2471.6	16.7	16.7
chr1_33755162_33755304	142	142	4146.4	29.2	29.2
chr1_33755437_33755587	150	150	6172.5	41.15	41.15
chr1_33755862_33756005	143	143	1830.4	12.8	12.8
chr1_33756410_33756527	117	117	1872	16	16
chr1_33756975_33757202	227	227	1817.14	8.005	8.005
chr1_33757723_33757859	136	136	1604.8	11.8	11.8
chr1_33758653_33758773	120	120	2340	19.5	19.5
chr1_33813600_33813742	142	142	864.78	6.09	6.09
chr1_33813883_33814029	146	146	792.78	5.43	5.43
chr1_33814504_33814623	119	119	4688.6	39.4	39.4
chr1_33814974_33815108	134	134	531.98	3.97	3.97
chr1_33838953_33839103	150	150	1180.5	7.87	7.87
chr1_33907985_33908077	92	92	267.72	2.91	2.91
chr1_34236514_34236642	128	128	321.28	2.51	2.51
chr1_34434737_34434996	259	259	5244.75	20.25	20.25
chr1_34439377_34439527	150	150	18525	123.5	123.5
chr1_34439730_34439822	92	92	12705.2	138.1	138.1
chr1_34440014_34440162	148	148	3862.8	26.1	26.1
chr1_34459642_34459767	125	125	3075	24.6	24.6
chr1_34462915_34463056	141	141	1508.7	10.7	10.7
chr1_34473147_34473287	140	140	1055.6	7.54	7.54
chr1_34485621_34485770	149	149	1639	11	11
chr1_34485962_34486095	133	133	880.46	6.62	6.62
chr1_34490008_34490149	141	141	652.83	4.63	4.63
chr1_34490237_34490361	124	124	2008.8	16.2	16.2
chr1_34602489_34602632	143	143	700.7	4.9	4.9
chr1_34840096_34840222	126	126	733.32	5.82	5.82
chr1_34842655_34842795	140	140	814.8	5.82	5.82
chr1_34849884_34850021	137	137	3767.5	27.5	27.5
chr1_34867289_34867432	143	143	1154.01	8.07	8.07
chr1_35842786_35842925	139	139	754.77	5.43	5.43
chr1_35853209_35853352	143	143	529.1	3.7	3.7
chr1_35869534_35869803	269	269	1369.21	5.09	5.09
chr1_35869826_35869970	144	144	2635.2	18.3	18.3
chr1_35870641_35870727	86	86	307.02	3.57	3.57
chr1_35976676_35976775	99	99	353.43	3.57	3.57
chr1_36062165_36062315	150	150	6307.5	42.05	42.05
chr1_36065028_36065178	150	150	8910	59.4	59.4
chr1_36068167_36068310	143	143	9252.1	64.7	64.7
chr1_36090457_36090581	124	124	3410	27.5	27.5
chr1_36090892_36091042	150	150	4117.5	27.45	27.45
chr1_36091411_36091557	146	146	15184	104	104
chr1_36095528_36095667	139	139	6922.2	49.8	49.8
chr1_36095782_36095929	147	147	13141.8	89.4	89.4
chr1_36130088_36130234	146	146	1314	9	9
chr1_36130405_36130514	109	109	5842.4	53.6	53.6
chr1_36131144_36131262	118	118	781.16	6.62	6.62
chr1_36131353_36131499	146	146	1217.64	8.34	8.34
chr1_36131724_36131834	110	110	756.8	6.88	6.88
chr1_36131928_36132055	127	127	3238.5	25.5	25.5
chr1_36134711_36134859	148	148	1628	11	11
chr1_36149531_36149678	147	147	933.45	6.35	6.35
chr1_36243760_36243974	214	214	1075.35	5.025	5.025
chr1_36244284_36244422	138	138	6444.6	46.7	46.7
chr1_36252960_36253109	149	149	946.15	6.35	6.35
chr1_36277406_36277539	133	133	615.79	4.63	4.63
chr1_36279343_36279489	146	146	638.02	4.37	4.37
chr1_36307365_36307488	123	123	439.11	3.57	3.57
chr1_36307633_36307764	131	131	2358	18	18
chr1_36308037_36308179	142	142	1164.4	8.2	8.2
chr1_36368227_36368357	130	130	568.1	4.37	4.37
chr1_36368494_36368617	123	123	765.06	6.22	6.22
chr1_36368768_36368918	150	150	1680	11.2	11.2
chr1_36445268_36445415	147	147	13303.5	90.5	90.5
chr1_36445596_36445721	125	125	628.75	5.03	5.03
chr1_36471506_36471656	150	150	3510	23.4	23.4
chr1_36472135_36472275	140	140	666.4	4.76	4.76
chr1_36501422_36501551	129	129	870.75	6.75	6.75
chr1_36511694_36511840	146	146	6789	46.5	46.5
chr1_36547225_36547368	143	143	16344.9	114.3	114.3
chr1_36644229_36644450	221	221	863.005	3.905	3.905
chr1_36644740_36644866	126	126	366.66	2.91	2.91
chr1_36684229_36684378	149	149	986.38	6.62	6.62
chr1_36691372_36691509	137	137	10425.7	76.1	76.1
chr1_36709984_36710093	109	109	7815.3	71.7	71.7
chr1_36737428_36737571	143	143	473.33	3.31	3.31
chr1_36784745_36784895	150	150	694.5	4.63	4.63
chr1_36886730_36886859	129	129	528.9	4.1	4.1
chr1_36917560_36917706	146	146	2920	20	20
chr1_36919835_36920059	224	224	29288	130.75	130.75
chr1_36920173_36920321	148	148	9501.6	64.2	64.2
chr1_36920476_36920625	149	149	8195	55	55
chr1_36934201_36934342	141	141	2636.7	18.7	18.7
chr1_36939580_36939730	150	150	3645	24.3	24.3
chr1_36939872_36940018	146	146	6862	47	47
chr1_36943778_36943924	146	146	8176	56	56
chr1_37299789_37299939	150	150	1330.5	8.87	8.87
chr1_37419502_37419713	211	211	3470.95	16.45	16.45
chr1_37429448_37429676	228	228	1793.22	7.865	7.865
chr1_37429996_37430136	140	140	10262	73.3	73.3
chr1_37430281_37430403	122	122	1065.06	8.73	8.73
chr1_37430576_37430712	136	136	1890.4	13.9	13.9
chr1_37478189_37478333	144	144	895.68	6.22	6.22
chr1_37479204_37479352	148	148	2442	16.5	16.5
chr1_37541052_37541202	150	150	536.25	3.575	3.575
chr1_37678514_37678659	145	145	1055.6	7.28	7.28
chr1_37867185_37867326	141	141	1945.8	13.8	13.8
chr1_37872113_37872261	148	148	3137.6	21.2	21.2
chr1_37872329_37872447	118	118	1368.8	11.6	11.6
chr1_37884581_37884731	150	150	4155	27.7	27.7
chr1_37890667_37890803	136	136	1931.2	14.2	14.2
chr1_37996915_37997048	133	133	10014.9	75.3	75.3
chr1_37997222_37997349	127	127	22682.2	178.6	178.6
chr1_37997995_37998113	118	118	7976.8	67.6	67.6
chr1_37998529_37998658	129	129	2154.3	16.7	16.7
chr1_38011736_38011864	128	128	3187.2	24.9	24.9
chr1_38094271_38094409	138	138	510.6	3.7	3.7
chr1_38128812_38128962	150	150	853.5	5.69	5.69
chr1_38129692_38129963	271	271	6978.25	25.75	25.75
chr1_38130061_38130210	149	149	9923.4	66.6	66.6
chr1_38130856_38131003	147	147	914.34	6.22	6.22
chr1_38131283_38131417	134	134	4207.6	31.4	31.4
chr1_38185627_38185777	150	150	932.25	6.215	6.215
chr1_38362407_38362545	138	138	656.88	4.76	4.76
chr1_38388810_38388952	142	142	920.16	6.48	6.48
chr1_38442602_38442745	143	143	5405.4	37.8	37.8
chr1_38442993_38443133	140	140	2240	16	16
chr1_38446262_38446409	147	147	4292.4	29.2	29.2
chr1_38447762_38447909	147	147	16713.9	113.7	113.7
chr1_38448025_38448140	115	115	1690.5	14.7	14.7
chr1_38499470_38499689	219	219	767.595	3.505	3.505
chr1_38503804_38503949	145	145	2001	13.8	13.8
chr1_38524254_38524398	144	144	571.68	3.97	3.97
chr1_38562875_38563025	150	150	546	3.64	3.64
chr1_38664441_38664591	150	150	555	3.7	3.7
chr1_38767324_38767474	150	150	793.5	5.29	5.29
chr1_38860339_38860478	139	139	1342.74	9.66	9.66
chr1_38862359_38862509	150	150	873	5.82	5.82
chr1_38881494_38881617	123	123	3763.8	30.6	30.6
chr1_38891572_38891722	150	150	4770	31.8	31.8
chr1_38897189_38897323	134	134	708.86	5.29	5.29
chr1_38897420_38897568	148	148	1494.8	10.1	10.1
chr1_38897981_38898129	148	148	4010.8	27.1	27.1
chr1_38936945_38937092	147	147	621.81	4.23	4.23
chr1_38969248_38969395	147	147	699.72	4.76	4.76
chr1_38987361_38987480	119	119	897.26	7.54	7.54
chr1_38987650_38987769	119	119	6473.6	54.4	54.4
chr1_38987916_38988064	148	148	4040.4	27.3	27.3
chr1_39367728_39367871	143	143	9852.7	68.9	68.9
chr1_39388297_39388439	142	142	1221.2	8.6	8.6
chr1_39392307_39392444	137	137	1142.58	8.34	8.34
chr1_39438665_39438878	213	213	1127.84	5.295	5.295
chr1_39440240_39440390	150	150	1022.25	6.815	6.815
chr1_39478065_39478202	137	137	1250.81	9.13	9.13
chr1_39478720_39478870	150	150	3675	24.5	24.5
chr1_39478972_39479060	88	88	570.24	6.48	6.48
chr1_39527591_39527707	116	116	751.68	6.48	6.48
chr1_39530391_39530527	136	136	1373.6	10.1	10.1
chr1_39535402_39535552	150	150	615	4.1	4.1
chr1_39535632_39535782	150	150	7380	49.2	49.2
chr1_39536042_39536253	211	211	1563.51	7.41	7.41
chr1_39576171_39576317	146	146	424.86	2.91	2.91
chr1_39577377_39577486	109	109	692.15	6.35	6.35
chr1_39936369_39936517	148	148	2382.8	16.1	16.1
chr1_39936579_39936729	150	150	4140	27.6	27.6
chr1_39949338_39949472	134	134	585.58	4.37	4.37
chr1_39950162_39950309	147	147	1484.7	10.1	10.1
chr1_39969148_39969298	150	150	675	4.5	4.5
chr1_40085882_40085999	117	117	556.92	4.76	4.76
chr1_40115382_40115530	148	148	411.44	2.78	2.78
chr1_40116552_40116695	143	143	510.51	3.57	3.57
chr1_40224892_40225032	140	140	852.6	6.09	6.09
chr1_40230015_40230163	148	148	2057.2	13.9	13.9
chr1_40230506_40230627	121	121	7514.1	62.1	62.1
chr1_40231235_40231380	145	145	959.175	6.615	6.615
chr1_40250468_40250618	150	150	1211.25	8.075	8.075
chr1_40266476_40266625	149	149	3352.5	22.5	22.5
chr1_40266751_40266888	137	137	1383.7	10.1	10.1
chr1_40270581_40270719	138	138	7383	53.5	53.5
chr1_40296754_40296863	109	109	807.69	7.41	7.41
chr1_40298162_40298302	140	140	463.4	3.31	3.31
chr1_40303329_40303477	148	148	1775.26	11.995	11.995
chr1_40324505_40324655	150	150	1032	6.88	6.88
chr1_40324938_40325087	149	149	1847.6	12.4	12.4
chr1_40325152_40325292	140	140	1037.4	7.41	7.41
chr1_40325512_40325656	144	144	1124.64	7.81	7.81
chr1_40325761_40325911	150	150	595.5	3.97	3.97
chr1_40329666_40329801	135	135	1498.5	11.1	11.1
chr1_40340255_40340405	150	150	1012	6.74667	6.74667
chr1_40356022_40356165	143	143	662.09	4.63	4.63
chr1_40356245_40356388	143	143	1758.9	12.3	12.3
chr1_40378902_40379051	149	149	1262.03	8.47	8.47
chr1_40429011_40429143	132	132	1333.2	10.1	10.1
chr1_40429203_40429301	98	98	855.54	8.73	8.73
chr1_40429388_40429532	144	144	2822.4	19.6	19.6
chr1_40429820_40429963	143	143	737.88	5.16	5.16
chr1_40430087_40430186	99	99	628.65	6.35	6.35
chr1_40431757_40431900	143	143	624.91	4.37	4.37
chr1_40768733_40768881	148	148	1351.24	9.13	9.13
chr1_40771298_40771437	139	139	3197	23	23
chr1_40772504_40772647	143	143	1041.04	7.28	7.28
chr1_40790246_40790534	288	288	2058.24	7.14667	7.14667
chr1_40790639_40790787	148	148	5446.4	36.8	36.8
chr1_40790871_40791008	137	137	1323.42	9.66	9.66
chr1_40797463_40797594	131	131	936.65	7.15	7.15
chr1_42851166_42851316	150	150	8595	57.3	57.3
chr1_43049863_43049976	113	113	388.72	3.44	3.44
chr1_43070902_43071022	120	120	412.8	3.44	3.44
chr1_43091918_43092120	202	202	975.66	4.83	4.83
chr1_43092761_43093030	269	269	2029.34	7.544	7.544
chr1_43098170_43098313	143	143	1192.62	8.34	8.34
chr1_43098401_43098541	140	140	5096	36.4	36.4
chr1_43098620_43098768	148	148	5683.2	38.4	38.4
chr1_43098852_43098992	140	140	1568	11.2	11.2
chr1_43110691_43110828	137	137	779.53	5.69	5.69
chr1_43139725_43139872	147	147	1148.07	7.81	7.81
chr1_43189009_43189151	142	142	1184.28	8.34	8.34
chr1_43264763_43264870	107	107	368.08	3.44	3.44
chr1_43297737_43297866	129	129	443.76	3.44	3.44
chr1_43414391_43414486	95	95	276.45	2.91	2.91
chr1_43447000_43447131	131	131	364.18	2.78	2.78
chr1_43521100_43521217	117	117	372.06	3.18	3.18
chr1_43558443_43558583	140	140	1442	10.3	10.3
chr1_43559159_43559300	141	141	4215.9	29.9	29.9
chr1_43559396_43559521	125	125	992.5	7.94	7.94
chr1_43559592_43559717	125	125	578.75	4.63	4.63
chr1_43826988_43827101	113	113	1559.4	13.8	13.8
chr1_43827277_43827400	123	123	1107	9	9
chr1_43827834_43828047	213	213	21438.5	100.65	100.65
chr1_43933616_43933743	127	127	4991.1	39.3	39.3
chr1_43933868_43933958	90	90	17307	192.3	192.3
chr1_43934181_43934331	150	150	2880	19.2	19.2
chr1_43942963_43943106	143	143	1687.4	11.8	11.8
chr1_44041916_44042028	112	112	592.48	5.29	5.29
chr1_44102038_44102188	150	150	2340	15.6	15.6
chr1_44102443_44102587	144	144	10036.8	69.7	69.7
chr1_44102952_44103102	150	150	1012.5	6.75	6.75
chr1_44118547_44118684	137	137	979.55	7.15	7.15
chr1_44118802_44118915	113	113	807.95	7.15	7.15
chr1_44119136_44119273	137	137	743.91	5.43	5.43
chr1_44148043_44148179	136	136	1007.76	7.41	7.41
chr1_44148312_44148528	216	216	772.2	3.575	3.575
chr1_45795089_45795236	147	147	2337.3	15.9	15.9
chr1_45795404_45795510	106	106	7155	67.5	67.5
chr1_45796050_45796190	140	140	481.6	3.44	3.44
chr1_45796256_45796397	141	141	634.5	4.5	4.5
chr1_45825267_45825412	145	145	1400.7	9.66	9.66
chr1_45873386_45873521	135	135	2416.5	17.9	17.9
chr1_45873789_45873933	144	144	419.04	2.91	2.91
chr1_45925142_45925372	230	230	1689.35	7.345	7.345
chr1_45925582_45925732	150	150	12045	80.3	80.3
chr1_45925878_45925978	100	100	1070	10.7	10.7
chr1_45926068_45926200	132	132	3748.8	28.4	28.4
chr1_45926512_45926660	148	148	11928.8	80.6	80.6
chr1_45926969_45927103	134	134	939.34	7.01	7.01
chr1_46852979_46853062	83	83	197.54	2.38	2.38
chr1_51478470_51478618	148	148	22259.2	150.4	150.4
chr1_51478756_51478887	131	131	2043.6	15.6	15.6
chr1_51530413_51530546	133	133	492.1	3.7	3.7
chr1_51530652_51530802	150	150	1350	9	9
chr1_51597109_51597256	147	147	855.54	5.82	5.82
chr1_52113740_52113985	245	245	12715.5	51.9	51.9
chr1_52118659_52118796	137	137	887.76	6.48	6.48
chr1_52118978_52119089	111	111	778.11	7.01	7.01
chr1_52119405_52119553	148	148	7918	53.5	53.5
chr1_52119844_52120090	246	246	1724.46	7.01	7.01
chr1_52146677_52146812	135	135	625.05	4.63	4.63
chr1_52150059_52150180	121	121	464.64	3.84	3.84
chr1_52231980_52232127	147	147	1380.33	9.39	9.39
chr1_52233240_52233357	117	117	22662.9	193.7	193.7
chr1_52499785_52499913	128	128	627.2	4.9	4.9
chr1_52500400_52500543	143	143	813.67	5.69	5.69
chr1_52630568_52630711	143	143	2781.35	19.45	19.45
chr1_52630854_52630980	126	126	1562.4	12.4	12.4
chr1_52631059_52631205	146	146	1295.02	8.87	8.87
chr1_52631370_52631520	150	150	645	4.3	4.3
chr1_52631762_52631865	103	103	476.89	4.63	4.63
chr1_52773274_52773424	150	150	714	4.76	4.76
chr1_52773517_52773664	147	147	798.21	5.43	5.43
chr1_52817685_52817788	103	103	708.64	6.88	6.88
chr1_52844489_52844598	109	109	779.35	7.15	7.15
chr1_52844848_52844998	150	150	15952.5	106.35	106.35
chr1_52845203_52845352	149	149	3084.3	20.7	20.7
chr1_52916798_52916931	133	133	457.52	3.44	3.44
chr1_53296658_53296765	107	107	792.87	7.41	7.41
chr1_53296989_53297128	139	139	18612.1	133.9	133.9
chr1_53313333_53313469	136	136	1632	12	12
chr1_53313556_53313703	147	147	9290.4	63.2	63.2
chr1_53313784_53313933	149	149	2637.3	17.7	17.7
chr1_53313974_53314123	149	149	1183.06	7.94	7.94
chr1_53352331_53352480	149	149	1458.71	9.79	9.79
chr1_53352672_53352815	143	143	13513.5	94.5	94.5
chr1_53784312_53784462	150	150	2473.5	16.49	16.49
chr1_53784554_53784896	342	342	3467.88	10.14	10.14
chr1_53785142_53785288	146	146	8745.4	59.9	59.9
chr1_54438935_54439061	126	126	1486.8	11.8	11.8
chr1_55026202_55026343	141	141	1212.6	8.6	8.6
chr1_55027119_55027264	145	145	825.05	5.69	5.69
chr1_55027371_55027522	151	151	7693.45	50.95	50.95
chr1_55052386_55052530	144	144	4060.8	28.2	28.2
chr1_55052675_55052822	147	147	30311.4	206.2	206.2
chr1_55053143_55053274	131	131	4951.8	37.8	37.8
chr1_55086996_55087137	141	141	671.16	4.76	4.76
chr1_55087270_55087394	124	124	1197.84	9.66	9.66
chr1_55087503_55087652	149	149	1123.46	7.54	7.54
chr1_55087936_55088085	149	149	6243.1	41.9	41.9
chr1_55088211_55088347	136	136	3848.8	28.3	28.3
chr1_55088422_55088630	208	208	894.4	4.3	4.3
chr1_55129902_55130008	106	106	589.36	5.56	5.56
chr1_55130642_55130853	211	211	907.3	4.3	4.3
chr1_55131014_55131154	140	140	5446	38.9	38.9
chr1_55132193_55132293	100	100	410	4.1	4.1
chr1_55236613_55236843	230	230	1324.8	5.76	5.76
chr1_55237093_55237220	127	127	10566.4	83.2	83.2
chr1_55237600_55237750	150	150	952.5	6.35	6.35
chr1_55237905_55238051	146	146	1591.4	10.9	10.9
chr1_55238289_55238424	135	135	1822.5	13.5	13.5
chr1_55238527_55238759	232	232	1351.4	5.825	5.825
chr1_55239394_55239540	146	146	2584.2	17.7	17.7
chr1_55363363_55363457	94	94	423	4.5	4.5
chr1_55874313_55874453	140	140	389.2	2.78	2.78
chr1_57376873_57377006	133	133	756.77	5.69	5.69
